design_id,Ro_nm,Rc_over_Ro,Rc_nm,Lc_nm,Lc_over_W,rTJ_over_Rc,rTJ0_nm,theta_center0_deg,theta_outer0_deg,center_curvature0_per_um,outer_curvature0_per_um,kRc_center,kRo_outer,sigma0_MPa,sigma20_MPa,max_sigma_MPa,available_stress_increase_MPa,delta_sigma_curvature_MPa,delta_sigma_angle_MPa,delta_sigma_radius_MPa,minimum_dsigma_dx_MPa,tau0_s,tau20_s,x_to_20MPa,x_to_25MPa,x_to_30MPa,x_to_tau3s,resolution_margin,rTJ20_over_W,rTJ20_nm,x_contact_zero,x_to_6W,loss_fraction_margin_after_20pct_to_6W
Ro150_q0.55_L20W_r0.80_th165_k0.75,150.00000000000003,0.55,82.50000000000001,80.0,20.0,0.8,66.00000000000003,165.0,165.0,9.09090909090909,4.999999999999999,0.75,0.75,38.020220971536816,49.89216383950171,49.89216383950171,11.871942867964897,-2.3580965999412067,-0.33504505616006175,14.565826285231442,39.85420179893372,10.449517362394543,10.381396887236642,0.0,0.0,0.0,nan,2.0767735267115675,12.460641160269406,49.84256464107762,0.4654545454545455,0.40390683696468827,0.20390683696468825
Ro150_q0.55_L20W_r0.80_th170_k0.00,150.00000000000003,0.55,82.50000000000001,80.0,20.0,0.8,66.00000000000003,170.0,170.0,0.0,0.0,0.0,0.0,45.28157718598842,59.67622099990599,59.67622099990599,14.394643813917575,-0.11347284930553614,-0.15093208993769047,14.66028560084933,48.02526152242644,8.715957236982158,8.449113748054348,0.0,0.0,0.0,nan,2.0767735267115675,12.460641160269406,49.84256464107762,0.4654545454545455,0.40390683696468827,0.20390683696468825
Ro150_q0.55_L20W_r0.80_th170_k0.25,150.00000000000003,0.55,82.50000000000001,80.0,20.0,0.8,66.00000000000003,170.0,170.0,3.03030303030303,1.6666666666666665,0.25,0.25,42.93309233750357,56.59293596523702,56.59293596523702,13.659843627733451,-0.8484039813455126,-0.15093208993769047,14.66028560084933,45.56031414114841,9.223096844448964,8.993483203329967,0.0,0.0,0.0,nan,2.0767735267115675,12.460641160269406,49.84256464107762,0.4654545454545455,0.40390683696468827,0.20390683696468825
Ro150_q0.55_L20W_r0.80_th170_k0.50,150.00000000000003,0.55,82.50000000000001,80.0,20.0,0.8,66.00000000000003,170.0,170.0,6.06060606060606,3.333333333333333,0.5,0.5,40.58460748901872,53.50965093056805,53.50965093056805,12.925043441549327,-1.5833351133854916,-0.15093208993769047,14.66028560084933,43.09536675987052,9.778844297323728,9.59390259120584,0.0,0.0,0.0,nan,2.0767735267115675,12.460641160269406,49.84256464107762,0.4654545454545455,0.40390683696468827,0.20390683696468825
Ro150_q0.55_L20W_r0.80_th170_k0.75,150.00000000000003,0.55,82.50000000000001,80.0,20.0,0.8,66.00000000000003,170.0,170.0,9.09090909090909,4.999999999999999,0.75,0.75,38.23612264053387,50.426365895899075,50.426365895899075,12.190243255365203,-2.3182662454254697,-0.15093208993769047,14.66028560084933,40.63041937859278,10.39023455050876,10.258891587058573,0.0,0.0,0.0,nan,2.0767735267115675,12.460641160269406,49.84256464107762,0.4654545454545455,0.40390683696468827,0.20390683696468825
Ro150_q0.55_L20W_r1.00_th120_k0.00,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,120.0,120.0,0.0,0.0,0.0,0.0,31.49183286488867,34.32676027674784,34.32676027674784,2.8349274118591694,-1.020614961473938,-1.5169600324311463,5.3724364735047025,12.62998993564591,10.0320431153793,10.856677425779992,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th120_k0.25,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,120.0,120.0,3.03030303030303,1.6666666666666665,0.25,0.25,29.143348016403824,31.91907253441229,31.91907253441229,2.7757245180084666,-1.0798064598975163,-1.5169600324311463,5.3724364735047025,12.226302936659915,10.772731666658869,11.634429895476467,0.0,0.0,0.06725423610259407,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th120_k0.50,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,120.0,120.0,6.06060606060606,3.333333333333333,0.5,0.5,26.794863167918976,29.511384792076733,29.511384792076733,2.7165216241577568,-1.1389979583210943,-1.5169600324311463,5.3724364735047025,11.822615937673849,11.609582759451122,12.508664262786734,0.0,0.0,nan,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th120_k0.75,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,120.0,120.0,9.09090909090909,4.999999999999999,0.75,0.75,24.446378319434128,27.10369704974118,27.10369704974118,2.6573187303070505,-1.1981894567446707,-1.5169600324311463,5.3724364735047025,11.418928938688559,12.562594247513882,13.498295758493919,0.0,0.04689885733785282,nan,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th135_k0.00,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,135.0,135.0,0.0,0.0,0.0,0.0,33.59561936404678,37.73015457671909,37.73015457671909,4.134535212672304,-0.6737523080648261,-0.9752019482306344,5.783477079319333,17.45980826218272,9.437357279633238,9.893512951164551,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th135_k0.25,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,135.0,135.0,3.03030303030303,1.6666666666666665,0.25,0.25,31.247134515561932,35.18683263548766,35.18683263548766,3.9396981199257297,-0.8685863669429292,-0.9752019482306344,5.783477079319333,16.554573598261005,10.105219404714749,10.599295820073465,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th135_k0.50,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,135.0,135.0,6.06060606060606,3.333333333333333,0.5,0.5,28.898649667077084,32.64351069425623,32.64351069425623,3.7448610271791445,-1.0634204258210325,-0.9752019482306344,5.783477079319333,15.64933893433947,10.855136386900206,11.391015252738377,0.0,0.0,0.06657268718866527,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th135_k0.75,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,135.0,135.0,9.09090909090909,4.999999999999999,0.75,0.75,26.550164818592236,30.1001887530248,30.1001887530248,3.550023934432563,-1.2582544846991397,-0.9752019482306344,5.783477079319333,14.744104270417042,11.703067658538185,12.285012969783313,0.0,0.0,0.19530411672620515,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th150_k0.00,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,150.0,150.0,0.0,0.0,0.0,0.0,35.12457550142066,40.40093793731955,40.40093793731955,5.276362435898889,-0.33653129254151115,-0.47693633956305365,6.089900859102023,21.452135791928523,9.040552899172647,9.230682880135102,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th150_k0.25,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,150.0,150.0,3.03030303030303,1.6666666666666665,0.25,0.25,32.776090652935814,37.744662613737795,37.744662613737795,4.968571960801981,-0.6443307553311375,-0.47693633956305365,6.089900859102023,20.16206684604565,9.661942038769752,9.889707167646483,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th150_k0.50,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,150.0,150.0,6.06060606060606,3.333333333333333,0.5,0.5,30.427605804450966,35.08838729015605,35.08838729015605,4.660781485705083,-0.9521302181207626,-0.47693633956305365,6.089900859102023,18.87199790016303,10.356855658136004,10.628248981519588,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th150_k0.75,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,150.0,150.0,9.09090909090909,4.999999999999999,0.75,0.75,28.079120955966115,32.432111966574304,32.432111966574304,4.352991010608189,-1.2599296809103846,-0.47693633956305365,6.089900859102023,17.581928954281487,11.138959437418983,11.461172778658973,0.0,0.0,0.09898676497526246,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th165_k0.00,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,165.0,165.0,0.0,0.0,0.0,0.0,36.0525404135931,42.115076561449044,42.115076561449044,6.062536147855944,-0.09034639536366662,-0.1263096499653878,6.279341147559964,24.08210840902085,8.812811964388901,8.841961650763553,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th165_k0.25,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,165.0,165.0,3.03030303030303,1.6666666666666665,0.25,0.25,33.70405556510825,39.38344285046108,39.38344285046108,5.679387285352831,-0.4735151078941415,-0.1263096499653878,6.279341147559964,22.550131046524463,9.408283398263322,9.474540622510386,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th165_k0.50,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,165.0,165.0,6.06060606060606,3.333333333333333,0.5,0.5,31.3555707166234,36.65180913947312,36.65180913947312,5.296238422849722,-0.856683820424618,-0.1263096499653878,6.279341147559964,21.01815368402764,10.072683283234317,10.183163380035412,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th165_k0.75,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,165.0,165.0,9.09090909090909,4.999999999999999,0.75,0.75,29.00708586813855,33.920175428485166,33.920175428485166,4.9130895603466165,-1.2398525329550936,-0.1263096499653878,6.279341147559964,19.486176321531563,10.818489770575315,10.981926363889677,0.0,0.0,0.04844745198920358,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th170_k0.00,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,170.0,170.0,0.0,0.0,0.0,0.0,36.225261748790736,42.44256814594413,42.44256814594413,6.2173063971533935,-0.04069179316724411,-0.05674165781697495,6.314906268088252,24.589309181819218,8.771452359886474,8.770668037190516,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th170_k0.25,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,170.0,170.0,3.03030303030303,1.6666666666666665,0.25,0.25,33.876776900305885,39.696290341836544,39.696290341836544,5.81951344153066,-0.438506988637813,-0.05674165781697495,6.314906268088252,23.011610115216133,9.362275523584682,9.398471522157969,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th170_k0.50,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,170.0,170.0,6.06060606060606,3.333333333333333,0.5,0.5,31.528292051821044,36.95001253772896,36.95001253772896,5.421720485907915,-0.8363221841083823,-0.05674165781697495,6.314906268088252,21.433911048612977,10.021215140967909,10.101703850799458,0.0,0.0,0.0,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L20W_r1.00_th170_k0.75,150.00000000000003,0.55,82.50000000000001,80.0,20.0,1.0,82.50000000000001,170.0,170.0,9.09090909090909,4.999999999999999,0.75,0.75,29.179807203336193,34.203734733621374,34.203734733621374,5.023927530285182,-1.2341373795789472,-0.05674165781697495,6.314906268088252,19.856211982009736,10.760543162227508,10.894327975680381,0.0,0.0,0.039626262059395276,nan,2.5,17.561554689861605,70.24621875944642,0.7272727272727271,0.6657250187828698,0.4657250187828698
Ro150_q0.55_L24W_r0.60_th120_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,120.0,120.0,0.0,0.0,0.0,0.0,52.48638810814779,65.2358387035974,65.2358387035974,12.749450595449602,-7.376107254474206,-11.57431312581117,31.69454706730661,48.734682025193855,9.874838869339957,12.672680571786534,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th120_k0.25,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,120.0,120.0,3.03030303030303,1.6666666666666665,0.25,0.25,50.13790325966294,62.97646718404317,62.97646718404317,12.838563924380232,-7.286480272018121,-11.57431312581117,31.69454706730661,47.79979049111033,10.396213132332615,13.229426601543521,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th120_k0.50,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,120.0,120.0,6.06060606060606,3.333333333333333,0.5,0.5,47.7894184111781,60.71709566448895,60.71709566448895,12.927677253310854,-7.196853289562039,-11.57431312581117,31.69454706730661,46.864898957026305,10.961919476268603,13.824363175996462,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th120_k0.75,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,120.0,120.0,9.09090909090909,4.999999999999999,0.75,0.75,45.440933562693246,58.45772414493474,58.45772414493474,13.01679058224149,-7.107226307105946,-11.57431312581117,31.69454706730661,45.930007422943476,11.577537918399457,14.461263855256936,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
Ro150_q0.55_L24W_r0.60_th135_k0.00,150.00000000000003,0.55,82.50000000000001,96.00000000000001,24.0,0.6,49.50000000000001,135.0,135.0,0.0,0.0,0.0,0.0,55.99269894007797,77.22049854146368,77.22049854146368,21.227799601385712,-5.6450744603737,-8.09129586347046,34.96053949945411,67.36527339209754,9.168748276156087,10.237020902330425,0.0,0.0,0.0,nan,1.243374367480821,7.460246204884927,29.84098481953971,0.3141818181818181,0.24032456799398938,0.04032456799398937
