design_id,Ro_nm,Rc_nm,Rc_over_Ro,Lc_over_W,Lc_over_Rc,rTJ_nm,rTJ_over_W,rTJ_over_Ro,theta_center_negative_deg,theta_center_positive_deg,theta_outer_negative_deg,theta_outer_positive_deg,center_curvature_per_um,outer_curvature_per_um,sigma0_MPa,root_rate_per_contact_s,two_contact_characteristic_wait_s,surface_area_m2,GB_area_m2,total_interfacial_energy_J,center_volume_m3,outer_volume_each_m3,center_min_radius_over_W,resolution_margin,topology_margin_over_W,accessible_loading_direction_count,best_loading_coordinate,best_directional_dsigma_dq_MPa,best_directional_minus_dE_dq_fJ,best_directional_dlnGamma_dq,rank_score
Ro180_q0.35_L35W_r0.60_th120_kc+10_ko+10,180.0,63.00000000000001,0.35,34.65,2.1999999999999997,37.800000000000004,9.45,0.20999999999999996,120.0,120.0,120.0,120.0,10.0,10.0,58.73217490352687,0.05504955845060034,11.3534062323289,8.807773174687092e-13,8.97766649431048e-15,8.838952283215861e-13,1.047394424336223e-21,2.442902447431424e-20,9.450000000000001,1.43631868456703,3.4499999999999993,2,outer_curvature,125.0,159.69843082118695,2.5147073713327472,11.304893806026495
Ro180_q0.55_L45W_r0.45_th120_kc+10_ko+10,180.0,99.00000000000003,0.55,44.550000000000004,1.7999999999999998,44.55000000000001,11.137500000000003,0.24750000000000003,120.0,120.0,120.0,120.0,10.0,10.0,48.31820900905309,0.05193712762573017,12.03378062229165,9.490337343981973e-13,1.2470253587122598e-14,9.533646080190939e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000006,1.478258230429763,5.137500000000003,2,center_curvature,125.0,18.894942417609094,2.8434731004223224,11.289175111356116
Ro150_q0.45_L24W_r0.60_th120_kc+10_ko+10,150.0,67.50000000000001,0.45,23.625,1.3999999999999997,40.50000000000001,10.125,0.27,120.0,120.0,120.0,120.0,10.0,10.0,54.15002990995841,0.053660051435838754,11.647398451477661,6.279368085320088e-13,1.0305994700101317e-14,6.315160429294441e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125,1.4471724277757247,4.125,2,center_curvature,125.0,6.080576899701096,2.6471553926139535,11.282137067971513
Ro150_q0.55_L37W_r0.45_th140_kc+0_ko+0,150.0,82.50000000000001,0.55,37.12500000000001,1.8,37.12500000000001,9.281250000000002,0.24750000000000003,140.0,140.0,140.0,140.0,0.0,0.0,75.93475723522488,0.074315546531027,8.41008415028019,6.592042413311675e-13,8.659898324390695e-15,6.622117924567901e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281250000000004,1.231881858691469,3.2812500000000018,2,center_curvature,125.0,9.3303829649578,2.133748460677154,11.281539429781859
Ro180_q0.35_L22W_r0.60_th140_kc-10_ko-10,180.0,63.00000000000001,0.35,22.049999999999997,1.3999999999999997,37.800000000000004,9.45,0.20999999999999996,140.0,140.0,140.0,140.0,-10.0,-10.0,84.57877942745304,0.08724945462318331,7.163368558568954,8.779032431286862e-13,8.97766649431048e-15,8.810211539815631e-13,1.047394424336223e-21,2.442902447431424e-20,9.450000000000001,1.3506942659240098,3.4499999999999993,2,center_curvature,125.0,4.136769272958864,1.989718769259241,11.269821125904695
Ro150_q0.45_L30W_r0.60_th120_kc-10_ko-10,150.0,67.50000000000001,0.45,30.375000000000004,1.7999999999999998,40.50000000000001,10.125,0.27,120.0,120.0,120.0,120.0,-10.0,-10.0,74.1500299099584,0.07862048776385852,7.949581817365799,6.155973261792842e-13,1.0305994700101317e-14,6.191765605767195e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125,1.5039011769394954,4.125,2,center_curvature,125.0,2.5603719424071962,2.1667327014763815,11.268389283825375
Ro150_q0.35_L18W_r0.60_th140_kc+10_ko+10,150.0,52.5,0.35,18.374999999999996,1.3999999999999997,31.499999999999996,7.874999999999999,0.20999999999999996,140.0,140.0,140.0,140.0,10.0,10.0,79.49453531294365,0.06694589778907427,9.335896905426242,6.160574199850571e-13,6.2344906210489436e-15,6.182226358551105e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1255785549366746,1.8749999999999991,2,center_curvature,125.0,2.4914346294786447,2.071458595025888,11.254095373301482
Ro180_q0.35_L22W_r0.60_th120_kc+0_ko+0,180.0,63.00000000000001,0.35,22.049999999999997,1.3999999999999997,37.800000000000004,9.45,0.20999999999999996,120.0,120.0,120.0,120.0,0.0,0.0,68.73217490352687,0.06664818402595048,9.377599842129934,8.762300847463942e-13,8.97766649431048e-15,8.793479955992711e-13,1.047394424336223e-21,2.442902447431424e-20,9.45,1.3506942659240098,3.4499999999999993,2,center_curvature,125.0,4.781576243116757,2.274986857924155,11.247579066747232
Ro150_q0.35_L18W_r0.75_th120_kc-10_ko-10,150.0,52.5,0.35,18.374999999999996,1.3999999999999997,39.375,9.84375,0.26249999999999996,120.0,120.0,120.0,120.0,-10.0,-10.0,75.98288790738579,0.07888428961074243,7.922997127616749,5.948352318407457e-13,9.741391595388976e-15,5.982183816377042e-13,6.0613103260198075e-22,1.4137166941154074e-20,9.84375,1.495299710412041,3.84375,2,center_curvature,125.0,1.668586935311023,2.132875805584966,11.245869412820657
Ro180_q0.35_L28W_r0.60_th120_kc+10_ko+10,180.0,63.00000000000001,0.35,28.35,1.7999999999999998,37.800000000000004,9.45,0.20999999999999996,120.0,120.0,120.0,120.0,10.0,10.0,58.73217490352687,0.05504955845060034,11.3534062323289,8.791888766535775e-13,8.97766649431048e-15,8.823067875064544e-13,1.047394424336223e-21,2.442902447431424e-20,9.45,1.4036410984768626,3.4499999999999993,2,center_curvature,125.0,3.499110649525508,2.5147073713327472,11.239538633846161
Ro120_q0.55_L23W_r0.60_th120_kc+10_ko+10,120.0,66.00000000000001,0.55,23.1,1.4,39.6,9.9,0.33,120.0,120.0,120.0,120.0,10.0,10.0,55.60798513518474,0.05409885358650546,11.552925035659193,4.137363495786326e-13,9.85303987130674e-15,4.171582744148966e-13,1.2042604287152686e-21,7.238229473870886e-21,9.900000000000002,1.4150130404918198,3.9000000000000004,2,center_curvature,125.0,5.68002306851403,2.6031649785213107,11.23185996222504
Ro180_q0.55_L45W_r0.45_th120_kc-10_ko-10,180.0,99.00000000000003,0.55,44.550000000000004,1.7999999999999998,44.55000000000001,11.137500000000003,0.24750000000000003,120.0,120.0,120.0,120.0,-10.0,-10.0,68.31820900905309,0.07795892988155062,8.01704180585359,9.343709582370166e-13,1.2470253587122598e-14,9.387018318579132e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000006,1.478258230429763,5.137500000000003,2,center_curvature,125.0,15.820030799153493,2.2838083555338784,11.230595388503469
Ro180_q0.45_L36W_r0.45_th140_kc+0_ko+0,180.0,81.00000000000001,0.45,36.45,1.8,36.45,9.1125,0.2025,140.0,140.0,140.0,140.0,0.0,0.0,77.34095644328461,0.07472634337065953,8.363850976888552,9.1562312519049e-13,8.34785570708207e-15,9.185223050524124e-13,2.2260948552218853e-21,2.442902447431424e-20,9.112500000000002,1.2094840067152604,3.1125000000000007,2,center_curvature,125.0,8.830650213527754,2.108604977188122,11.227497091151115
Ro120_q0.45_L30W_r0.60_th140_kc+0_ko+0,120.0,54.00000000000001,0.45,29.700000000000003,2.2,32.400000000000006,8.100000000000001,0.27,140.0,140.0,140.0,140.0,0.0,0.0,87.00857599869519,0.07770667443036117,8.043067144252966,4.0074713089008767e-13,6.595836608064845e-15,4.0303784090444627e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2311303010574544,2.1000000000000014,2,center_curvature,125.0,0.5888469710578039,1.9533277163540363,11.206632913308386
Ro120_q0.55_L30W_r0.60_th120_kc-10_ko-10,120.0,66.00000000000001,0.55,29.700000000000003,1.8,39.6,9.9,0.33,120.0,120.0,120.0,120.0,-10.0,-10.0,75.60798513518473,0.07882836862956027,7.9286177154962445,4.049183733647782e-13,9.85303987130674e-15,4.0834029820104224e-13,1.2042604287152686e-21,7.238229473870886e-21,9.9,1.4704811507852844,3.9000000000000004,2,center_curvature,125.0,2.41260861764383,2.1396961890189914,11.197356411143042
Ro120_q0.35_L19W_r0.75_th140_kc+0_ko+0,120.0,42.00000000000001,0.35,18.9,1.7999999999999998,31.500000000000004,7.875000000000001,0.2625,140.0,140.0,140.0,140.0,0.0,0.0,89.49453531294364,0.07851271662462242,7.9604938775484095,3.8642604503096717e-13,6.234490621048946e-15,3.885912609010206e-13,3.103390886922143e-22,7.238229473870886e-21,7.875000000000001,1.2230308246925539,1.8750000000000009,2,outer_curvature,125.0,46.006583900084095,1.9177128982638125,11.173919307237675
Ro150_q0.45_L24W_r0.60_th120_kc-10_ko-10,150.0,67.50000000000001,0.45,23.625,1.3999999999999997,40.50000000000001,10.125,0.27,120.0,120.0,120.0,120.0,-10.0,-10.0,74.1500299099584,0.07862048776385852,7.949581817365799,6.191714294078081e-13,1.0305994700101317e-14,6.227506638052434e-13,1.2882493375126653e-21,1.4137166941154074e-20,10.125,1.4471724277757247,4.125,2,center_curvature,125.0,5.679459372101256,2.1667327014763815,11.154931785497833
Ro150_q0.55_L45W_r0.45_th140_kc-10_ko-10,150.0,82.50000000000001,0.55,45.37500000000001,2.1999999999999997,37.12500000000001,9.281250000000002,0.24750000000000003,140.0,140.0,140.0,140.0,-10.0,-10.0,85.93475723522488,0.08755132495410489,7.13866980685478,6.542641001244815e-13,8.659898324390695e-15,6.572716512501042e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281250000000002,1.294865410879319,3.2812500000000018,2,center_curvature,125.0,6.8479771660275235,1.969210783096642,11.153223665472478
Ro120_q0.45_L24W_r0.60_th140_kc+0_ko+0,120.0,54.00000000000001,0.45,24.3,1.8,32.400000000000006,8.100000000000001,0.27,140.0,140.0,140.0,140.0,0.0,0.0,87.00857599869519,0.07770667443036117,8.043067144252966,3.9991309802187615e-13,6.595836608064845e-15,4.0220380803623476e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2031209415515964,2.1000000000000014,2,center_curvature,125.0,2.419036375057847,1.9533277163540363,11.150614194296669
Ro180_q0.35_L22W_r0.60_th120_kc+10_ko+10,180.0,63.00000000000001,0.35,22.049999999999997,1.3999999999999997,37.800000000000004,9.45,0.20999999999999996,120.0,120.0,120.0,120.0,10.0,10.0,58.73217490352687,0.05504955845060034,11.3534062323289,8.824663738533952e-13,8.97766649431048e-15,8.855842847062721e-13,1.047394424336223e-21,2.442902447431424e-20,9.449999999999998,1.3506942659240098,3.4499999999999993,2,center_curvature,125.0,4.932972749906126,2.5147073713327472,11.133644968740455
Ro150_q0.55_L45W_r0.45_th120_kc+0_ko+0,150.0,82.50000000000001,0.55,45.37500000000001,2.1999999999999997,37.12500000000001,9.281250000000002,0.24750000000000003,120.0,120.0,120.0,120.0,0.0,0.0,69.98185081086372,0.06695508164973879,9.334616351743906,6.526239994173743e-13,8.659898324390695e-15,6.55631550542997e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281250000000002,1.294865410879319,3.2812500000000018,2,center_curvature,125.0,6.0100394325347475,2.2488543194878474,11.127324658580644
Ro150_q0.35_L29W_r0.60_th140_kc+0_ko+0,150.0,52.5,0.35,28.875,2.2,31.499999999999996,7.874999999999999,0.20999999999999996,140.0,140.0,140.0,140.0,0.0,0.0,89.49453531294365,0.0785127166246224,7.960493877548411,6.11332039500334e-13,6.2344906210489436e-15,6.134972553703874e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1969322371391915,1.8749999999999991,2,center_curvature,125.0,0.5411269617704586,1.9177128982638125,11.121722132130952
Ro120_q0.35_L15W_r0.75_th140_kc+0_ko+0,120.0,42.00000000000001,0.35,14.699999999999998,1.3999999999999997,31.500000000000004,7.875000000000001,0.2625,140.0,140.0,140.0,140.0,0.0,0.0,89.49453531294364,0.07851271662462242,7.9604938775484095,3.863935281887998e-13,6.234490621048946e-15,3.885587440588532e-13,3.103390886922143e-22,7.238229473870886e-21,7.875000000000001,1.1962397683296326,1.8750000000000009,2,center_curvature,125.0,1.1134949354671293,1.9177128982638125,11.12033719451183
Ro180_q0.45_L45W_r0.45_th140_kc-10_ko-10,180.0,81.00000000000001,0.45,44.550000000000004,2.2,36.45,9.1125,0.2025,140.0,140.0,140.0,140.0,-10.0,-10.0,87.34095644328461,0.08787467973658453,7.112401454816298,9.094617275577408e-13,8.34785570708207e-15,9.123609074196634e-13,2.2260948552218853e-21,2.442902447431424e-20,9.112500000000002,1.2713224034087858,3.1125000000000007,2,center_curvature,125.0,6.502798259687544,1.9484737231714178,11.100883980123715
Ro150_q0.45_L37W_r0.45_th140_kc+10_ko+10,150.0,67.50000000000001,0.45,37.12500000000001,2.2,30.375000000000007,7.593750000000001,0.2025,140.0,140.0,140.0,140.0,10.0,10.0,82.80914773194154,0.0681505774259416,9.170868738114212,6.379041613896671e-13,5.797122018806993e-15,6.399174807382244e-13,1.2882493375126653e-21,1.4137166941154074e-20,7.593750000000003,1.059435336173988,1.5937500000000009,2,center_curvature,125.0,4.980163463351321,2.017273439575362,11.088803302313703
Ro120_q0.55_L23W_r0.60_th120_kc-10_ko-10,120.0,66.00000000000001,0.55,23.1,1.4,39.6,9.9,0.33,120.0,120.0,120.0,120.0,-10.0,-10.0,75.60798513518473,0.07882836862956027,7.9286177154962445,4.0833803641639934e-13,9.85303987130674e-15,4.1175996125266337e-13,1.2042604287152686e-21,7.238229473870886e-21,9.9,1.4150130404918198,3.9000000000000004,2,center_curvature,125.0,5.313395412902677,2.1396961890189914,11.086420190556113
Ro180_q0.45_L45W_r0.45_th120_kc+0_ko+0,180.0,81.00000000000001,0.45,44.550000000000004,2.2,36.45,9.1125,0.2025,120.0,120.0,120.0,120.0,0.0,0.0,71.2778110110649,0.06727919154683204,9.289647893062847,9.080627585424142e-13,8.34785570708207e-15,9.109619384043367e-13,2.2260948552218853e-21,2.442902447431424e-20,9.1125,1.2713224034087858,3.1125000000000007,2,center_curvature,125.0,5.688144165742357,2.2225156467480245,11.071244951903367
Ro150_q0.55_L29W_r0.45_th140_kc+0_ko+0,150.0,82.50000000000001,0.55,28.875,1.4,37.12500000000001,9.281250000000002,0.24750000000000003,140.0,140.0,140.0,140.0,0.0,0.0,75.93475723522488,0.074315546531027,8.41008415028019,6.685308993080615e-13,8.659898324390695e-15,6.715384504336842e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281249999999995,1.1258109263173266,3.2812500000000018,2,center_curvature,125.0,7.723828415808895,2.133748460677154,11.069397565033576
Ro150_q0.35_L24W_r0.60_th140_kc+0_ko+0,150.0,52.5,0.35,23.625,1.8,31.499999999999996,7.874999999999999,0.20999999999999996,140.0,140.0,140.0,140.0,0.0,0.0,89.49453531294365,0.0785127166246224,7.960493877548411,6.105436982475878e-13,6.2344906210489436e-15,6.127089141176413e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1697009153973852,1.8749999999999991,2,center_curvature,125.0,2.222997845170149,1.9177128982638125,11.067259488647338
Ro120_q0.45_L19W_r0.60_th140_kc+0_ko+0,120.0,54.00000000000001,0.45,18.9,1.4,32.400000000000006,8.100000000000001,0.27,140.0,140.0,140.0,140.0,0.0,0.0,87.00857599869519,0.07770667443036117,8.043067144252966,4.025380064066019e-13,6.595836608064845e-15,4.048287164209605e-13,6.595836608064845e-22,7.238229473870886e-21,8.1,1.1577379422205798,2.1000000000000014,2,center_curvature,125.0,2.6629909893216848,1.9533277163540363,11.059848195634636
Ro180_q0.35_L28W_r0.60_th120_kc-10_ko-10,180.0,63.00000000000001,0.35,28.35,1.7999999999999998,37.800000000000004,9.45,0.20999999999999996,120.0,120.0,120.0,120.0,-10.0,-10.0,78.73217490352687,0.079323414400855,7.879136377584667,8.675907470179519e-13,8.97766649431048e-15,8.707086578708288e-13,1.047394424336223e-21,2.442902447431424e-20,9.450000000000001,1.4036410984768626,3.4499999999999993,2,center_curvature,125.0,2.1316517723554855,2.0844257775545216,11.053780038943884
Ro180_q0.55_L35W_r0.45_th120_kc+10_ko+10,180.0,99.00000000000003,0.55,34.65,1.3999999999999997,44.55000000000001,11.137500000000003,0.24750000000000003,120.0,120.0,120.0,120.0,10.0,10.0,48.31820900905309,0.05193712762573017,12.03378062229165,9.622283704094375e-13,1.2470253587122598e-14,9.66559244030334e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000006,1.3509731115807917,5.137500000000003,2,center_curvature,125.0,16.38498388673698,2.8434731004223224,11.034604873658173
Ro150_q0.55_L45W_r0.45_th120_kc+10_ko+10,150.0,82.50000000000001,0.55,45.37500000000001,2.1999999999999997,37.12500000000001,9.281250000000002,0.24750000000000003,120.0,120.0,120.0,120.0,10.0,10.0,59.98185081086372,0.05543372663275272,11.274724575899649,6.570066080851131e-13,8.659898324390695e-15,6.600141592107358e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281250000000002,1.294865410879319,3.2812500000000018,2,center_curvature,125.0,8.097916088291061,2.4813568822681376,11.034280640479949
Ro150_q0.55_L37W_r0.45_th140_kc-10_ko-10,150.0,82.50000000000001,0.55,37.12500000000001,1.8,37.12500000000001,9.281250000000002,0.24750000000000003,140.0,140.0,140.0,140.0,-10.0,-10.0,85.93475723522488,0.08755132495410489,7.13866980685478,6.556145946784958e-13,8.659898324390695e-15,6.586221458041185e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281250000000004,1.231881858691469,3.2812500000000018,2,center_curvature,125.0,8.885413326773236,1.969210783096642,11.027256561096777
Ro120_q0.55_L36W_r0.45_th140_kc+10_ko+10,120.0,66.00000000000001,0.55,36.300000000000004,2.2,29.700000000000003,7.425000000000001,0.2475,140.0,140.0,140.0,140.0,10.0,10.0,84.91844654403113,0.06892430883470634,9.067918279730153,4.229535493525478e-13,5.542334927610043e-15,4.2487838207294634e-13,1.2042604287152686e-21,7.238229473870886e-21,7.425000000000002,1.0358923287034552,1.4250000000000007,2,center_curvature,125.0,4.6441604017101135,1.9845333070929172,11.021127195695826
Ro180_q0.45_L28W_r0.45_th140_kc+0_ko+0,180.0,81.00000000000001,0.45,28.35,1.4,36.45,9.1125,0.2025,140.0,140.0,140.0,140.0,0.0,0.0,77.34095644328461,0.07472634337065953,8.363850976888552,9.246137151609439e-13,8.34785570708207e-15,9.275128950228664e-13,2.2260948552218853e-21,2.442902447431424e-20,9.112499999999999,1.1053416367479203,3.1125000000000007,2,center_curvature,125.0,7.310142240490882,2.108604977188122,11.019212351216435
Ro120_q0.45_L30W_r0.60_th120_kc+10_ko+10,120.0,54.00000000000001,0.45,29.700000000000003,2.2,32.400000000000006,8.100000000000001,0.27,120.0,120.0,120.0,120.0,10.0,10.0,70.187537387448,0.05864995328093067,10.656444976286302,4.000306860084079e-13,6.595836608064845e-15,4.023213960227665e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2311303010574544,2.1000000000000014,2,outer_curvature,125.0,59.626734178512145,2.244623147968916,11.009729673577915
Ro150_q0.55_L37W_r0.45_th120_kc+0_ko+0,150.0,82.50000000000001,0.55,37.12500000000001,1.8,37.12500000000001,9.281250000000002,0.24750000000000003,120.0,120.0,120.0,120.0,0.0,0.0,69.98185081086372,0.06695508164973879,9.334616351743906,6.535663833165506e-13,8.659898324390695e-15,6.565739344421732e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281250000000005,1.231881858691469,3.2812500000000018,2,center_curvature,125.0,10.054274112700549,2.2488543194878474,11.001357554204944
Ro180_q0.45_L45W_r0.45_th120_kc+10_ko+10,180.0,81.00000000000001,0.45,44.550000000000004,2.2,36.45,9.1125,0.2025,120.0,120.0,120.0,120.0,10.0,10.0,61.2778110110649,0.055834418685192684,11.193812252687612,9.141416645356054e-13,8.34785570708207e-15,9.17040844397528e-13,2.2260948552218853e-21,2.442902447431424e-20,9.1125,1.2713224034087858,3.1125000000000007,2,center_curvature,125.0,7.628728732099287,2.4479007550537446,11.000016771216963
Ro150_q0.45_L30W_r0.45_th140_kc+10_ko+10,150.0,67.50000000000001,0.45,30.375000000000004,1.7999999999999998,30.375000000000007,7.593750000000001,0.2025,140.0,140.0,140.0,140.0,10.0,10.0,82.80914773194154,0.0681505774259416,9.170868738114212,6.388721488320498e-13,5.797122018806993e-15,6.408854681806071e-13,1.2882493375126653e-21,1.4137166941154074e-20,7.593749999999997,1.0079033389293839,1.5937500000000009,2,center_curvature,125.0,5.30865630965852,2.017273439575362,10.985739307824495
Ro120_q0.45_L30W_r0.60_th140_kc-10_ko-10,120.0,54.00000000000001,0.45,29.700000000000003,2.2,32.400000000000006,8.100000000000001,0.27,140.0,140.0,140.0,140.0,-10.0,-10.0,97.00857599869519,0.09034874029439219,6.917639338008488,3.989189446983314e-13,6.595836608064845e-15,4.0120965471269e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2311303010574544,2.1000000000000014,2,center_curvature,125.0,0.044034567914810294,1.818909170053118,10.98154735205949
Ro150_q0.35_L18W_r0.60_th140_kc+0_ko+0,150.0,52.5,0.35,18.374999999999996,1.3999999999999997,31.499999999999996,7.874999999999999,0.20999999999999996,140.0,140.0,140.0,140.0,0.0,0.0,89.49453531294365,0.0785127166246224,7.960493877548411,6.1302480378099e-13,6.2344906210489436e-15,6.151900196510434e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1255785549366746,1.8749999999999991,2,center_curvature,125.0,2.447182329479023,1.9177128982638125,10.979014767725918
Ro180_q0.45_L36W_r0.45_th140_kc-10_ko-10,180.0,81.00000000000001,0.45,36.45,1.8,36.45,9.1125,0.2025,140.0,140.0,140.0,140.0,-10.0,-10.0,87.34095644328461,0.08787467973658453,7.112401454816298,9.107649828835921e-13,8.34785570708207e-15,9.136641627455147e-13,2.2260948552218853e-21,2.442902447431424e-20,9.112500000000002,1.2094840067152604,3.1125000000000007,2,center_curvature,125.0,8.417198146882862,1.9484737231714178,10.977207186736663
Ro180_q0.55_L35W_r0.45_th120_kc-10_ko-10,180.0,99.00000000000003,0.55,34.65,1.3999999999999997,44.55000000000001,11.137500000000003,0.24750000000000003,120.0,120.0,120.0,120.0,-10.0,-10.0,68.31820900905309,0.07795892988155062,8.01704180585359,9.476718580500115e-13,1.2470253587122598e-14,9.52002731670908e-13,4.064378946914033e-21,2.442902447431424e-20,11.137500000000006,1.3509731115807917,5.137500000000003,2,center_curvature,125.0,15.696087512014502,2.2838083555338784,10.976025150805526
Ro150_q0.35_L29W_r0.60_th120_kc+10_ko+10,150.0,52.5,0.35,28.875,2.2,31.499999999999996,7.874999999999999,0.20999999999999996,120.0,120.0,120.0,120.0,10.0,10.0,72.47860988423227,0.05939041546476507,10.5235835632569,6.10925687970853e-13,6.2344906210489436e-15,6.130909038409064e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1969322371391915,1.8749999999999991,2,outer_curvature,125.0,90.76598751815408,2.198772649035341,10.96502833562409
Ro120_q0.35_L15W_r0.75_th120_kc+10_ko+10,120.0,42.00000000000001,0.35,14.699999999999998,1.3999999999999997,31.500000000000004,7.875000000000001,0.2625,120.0,120.0,120.0,120.0,10.0,10.0,72.47860988423224,0.059390415464765076,10.523583563256897,3.8537465713900157e-13,6.234490621048946e-15,3.8753987300905504e-13,3.103390886922143e-22,7.238229473870886e-21,7.875000000000001,1.1962397683296326,1.8750000000000009,2,center_curvature,125.0,1.0406474761188087,2.198772649035341,10.963643398004972
Ro120_q0.35_L19W_r0.75_th140_kc-10_ko-10,120.0,42.00000000000001,0.35,18.9,1.7999999999999998,31.500000000000004,7.875000000000001,0.2625,140.0,140.0,140.0,140.0,-10.0,-10.0,99.49453531294364,0.09104728166637051,6.864565185924182,3.846690259440642e-13,6.234490621048946e-15,3.8683424181411767e-13,3.103390886922143e-22,7.238229473870886e-21,7.875000000000001,1.2230308246925539,1.8750000000000009,2,outer_curvature,125.0,42.322750155846336,1.7888308574098843,10.954733568912829
Ro120_q0.45_L24W_r0.60_th120_kc+10_ko+10,120.0,54.00000000000001,0.45,24.3,1.8,32.400000000000006,8.100000000000001,0.27,120.0,120.0,120.0,120.0,10.0,10.0,70.187537387448,0.05864995328093067,10.656444976286302,3.988424457214377e-13,6.595836608064845e-15,4.011331557357963e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2031209415515964,2.1000000000000014,2,center_curvature,125.0,2.1432833026189075,2.244623147968916,10.9537109545662
Ro180_q0.35_L22W_r0.60_th120_kc-10_ko-10,180.0,63.00000000000001,0.35,22.049999999999997,1.3999999999999997,37.800000000000004,9.45,0.20999999999999996,120.0,120.0,120.0,120.0,-10.0,-10.0,78.73217490352687,0.079323414400855,7.879136377584667,8.707113778578094e-13,8.97766649431048e-15,8.738292887106863e-13,1.047394424336223e-21,2.442902447431424e-20,9.45,1.3506942659240098,3.4499999999999993,2,center_curvature,125.0,4.62860543322554,2.0844257775545216,10.947886373838179
Ro180_q0.45_L36W_r0.45_th120_kc+0_ko+0,180.0,81.00000000000001,0.45,36.45,1.8,36.45,9.1125,0.2025,120.0,120.0,120.0,120.0,0.0,0.0,71.2778110110649,0.06727919154683204,9.289647893062847,9.089711854680332e-13,8.34785570708207e-15,9.118703653299558e-13,2.2260948552218853e-21,2.442902447431424e-20,9.112500000000002,1.2094840067152604,3.1125000000000007,2,center_curvature,125.0,9.51577009693067,2.2225156467480245,10.947568158516315
Ro120_q0.45_L30W_r0.60_th120_kc+0_ko+0,120.0,54.00000000000001,0.45,29.700000000000003,2.2,32.400000000000006,8.100000000000001,0.27,120.0,120.0,120.0,120.0,0.0,0.0,80.187537387448,0.06965173252972502,8.973215414753264,3.9783666905019916e-13,6.595836608064845e-15,4.0012737906455776e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2311303010574544,2.1000000000000014,2,outer_curvature,125.0,53.1270865370275,2.059839450237466,10.927574251538786
Ro120_q0.45_L24W_r0.60_th140_kc-10_ko-10,120.0,54.00000000000001,0.45,24.3,1.8,32.400000000000006,8.100000000000001,0.27,140.0,140.0,140.0,140.0,-10.0,-10.0,97.00857599869519,0.09034874029439219,6.917639338008488,3.980050747550584e-13,6.595836608064845e-15,4.00295784769417e-13,6.595836608064845e-22,7.238229473870886e-21,8.100000000000001,1.2031209415515964,2.1000000000000014,2,center_curvature,125.0,2.206072370131414,1.818909170053118,10.925528633047776
Ro150_q0.35_L24W_r0.60_th120_kc+10_ko+10,150.0,52.5,0.35,23.625,1.8,31.499999999999996,7.874999999999999,0.20999999999999996,120.0,120.0,120.0,120.0,10.0,10.0,72.47860988423227,0.05939041546476507,10.5235835632569,6.097991455402405e-13,6.2344906210489436e-15,6.119643614102939e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1697009153973852,1.8749999999999991,2,center_curvature,125.0,1.960348405430164,2.198772649035341,10.910565692140477
Ro150_q0.55_L37W_r0.45_th120_kc+10_ko+10,150.0,82.50000000000001,0.55,37.12500000000001,1.8,37.12500000000001,9.281250000000002,0.24750000000000003,120.0,120.0,120.0,120.0,10.0,10.0,59.98185081086372,0.05543372663275272,11.274724575899649,6.580835502469236e-13,8.659898324390695e-15,6.610911013725463e-13,2.3520711498345098e-21,1.4137166941154074e-20,9.281250000000004,1.231881858691469,3.2812500000000018,2,center_curvature,125.0,10.788948394835016,2.4813568822681376,10.908313536104249
Ro150_q0.35_L29W_r0.60_th140_kc-10_ko-10,150.0,52.5,0.35,28.875,2.2,31.499999999999996,7.874999999999999,0.20999999999999996,140.0,140.0,140.0,140.0,-10.0,-10.0,99.49453531294365,0.0910472816663705,6.8645651859241825,6.085882049337169e-13,6.2344906210489436e-15,6.107534208037703e-13,6.0613103260198075e-22,1.4137166941154074e-20,7.874999999999999,1.1969322371391915,1.8749999999999991,2,center_curvature,125.0,0.05443620479300531,1.7888308574098843,10.902536393806106
