episode,avalanche_id,event_number,q_over_b,start_time_s,end_time_s,duration_s,recovery_steps,affinity_start_Pa,affinity_min_Pa,affinity_end_Pa,LEFT_sigma_local_Pa_start,LEFT_sigma_local_Pa_end,delta_LEFT_sigma_local_Pa,RIGHT_sigma_local_Pa_start,RIGHT_sigma_local_Pa_end,delta_RIGHT_sigma_local_Pa,V_center_m3_start,V_center_m3_end,delta_V_center_m3,center_span_m_start,center_span_m_end,delta_center_span_m,LEFT_TJ_radius_m_start,LEFT_TJ_radius_m_end,delta_LEFT_TJ_radius_m,RIGHT_TJ_radius_m_start,RIGHT_TJ_radius_m_end,delta_RIGHT_TJ_radius_m,LEFT_neck_radius_m_start,LEFT_neck_radius_m_end,delta_LEFT_neck_radius_m,RIGHT_neck_radius_m_start,RIGHT_neck_radius_m_end,delta_RIGHT_neck_radius_m,GB_LEFT_m_start,GB_LEFT_m_end,delta_GB_LEFT_m,GB_RIGHT_m_start,GB_RIGHT_m_end,delta_GB_RIGHT_m,centroid_strain_start,centroid_strain_end,delta_centroid_strain,quota_strain_start,quota_strain_end,delta_quota_strain,energy_J_start,energy_J_end,delta_energy_J
294,2,10,0.1562500000000001,2639.506167784577,2639.5065572831563,0.000389498579352221,1,13168.25037483871,13168.25037483871,188287.2176463753,-1745624.0541170314,-1730783.2063031718,14840.847813859582,25183627.065292418,25164733.366472654,-18893.69881976396,1.949242380596578e-21,1.949253316884831e-21,1.093628825310434e-26,3.2537520602007666e-08,3.253751263942113e-08,-7.962586537417613e-15,1.3918916263954865e-07,1.3917748978808827e-07,-1.1672851460376929e-11,1.357322367631487e-07,1.3573252566746452e-07,2.8890431581264043e-13,1.3918916263954865e-07,1.3917748978808827e-07,-1.1672851460376929e-11,1.357322367631487e-07,1.3573252566746452e-07,2.8890431581264043e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613752636171479e-08,1.6137518399128248e-08,-7.962586540726336e-15,-0.0006205815517599245,-0.0006217001314876569,-1.1185797277324383e-06,0.014229304164124814,0.014229304164124814,0.0,3.6238223045829565e-13,3.623747506349189e-13,-7.479823376760824e-18
295,2,10,0.16125000000000012,2640.3942317510014,2640.3946212495807,0.000389498579352221,1,28887.835373580456,28887.835373580456,204453.07446436584,-1722811.0971810278,-1707690.060468913,15121.0367121147,25186724.64893851,25168099.96421088,-18624.68472763151,1.9492558088751382e-21,1.949266692167819e-21,1.0883292680694354e-26,3.253740277669939e-08,3.2537394551462754e-08,-8.22523663790204e-15,1.3918754664579852e-07,1.3917594489006882e-07,-1.1601755729699758e-11,1.3573200982744207e-07,1.357323082061737e-07,2.983787316139765e-13,1.3918754664579852e-07,1.3917594489006882e-07,-1.1601755729699758e-11,1.3573200982744207e-07,1.357323082061737e-07,2.983787316139765e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6137408536406512e-08,1.6137400311169874e-08,-8.22523663790204e-15,-0.0006212062186874423,-0.0006223208319999785,-1.1146133125361501e-06,0.014237074432610344,0.014237074432610344,0.0,3.6238466542949385e-13,3.623772109116769e-13,-7.454517816965227e-18
296,2,10,0.16750000000000012,2652.8175896293965,2652.817979127976,0.000389498579352221,1,1461.5821641683578,1461.5821641683578,166041.32939086854,-1697379.3379597552,-1696861.1489352826,518.1890244726092,25195684.839224063,25174182.506330557,-21502.332893505692,1.949269779733404e-21,1.949280678209129e-21,1.0898475724960648e-26,3.25372572023375e-08,3.2537250544668035e-08,-6.657669462767924e-15,1.3918854918690554e-07,1.3917669270392125e-07,-1.1856482984295217e-11,1.357316662576123e-07,1.3573190791687915e-07,2.4165926683998563e-13,1.3918854918690554e-07,1.3917669270392125e-07,-1.1856482984295217e-11,1.357316662576123e-07,1.3573190791687915e-07,2.4165926683998563e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613726296204462e-08,1.6137256304375158e-08,-6.657669462767924e-15,-0.000621700729100727,-0.0006228167306627785,-1.116001562051494e-06,0.014246787268217254,0.014246787268217254,0.0,3.623896238521797e-13,3.623821780891474e-13,-7.44576303227771e-18
297,2,10,0.17250000000000013,2654.8396587395146,2654.840048238094,0.000389498579352221,1,6999.37077267468,6999.37077267468,174869.9343110025,-1688883.6515924353,-1676584.2428508569,12299.40874157846,25196154.176884405,25176665.845055178,-19488.331829227507,1.9492831705850584e-21,1.949293987792364e-21,1.0817207305740956e-26,3.253714078127601e-08,3.2537132738166236e-08,-8.043109777487902e-15,1.3918674690191747e-07,1.391751199363952e-07,-1.1626965522275546e-11,1.3573139217905083e-07,1.3573168391156638e-07,2.917325155454329e-13,1.3918674690191747e-07,1.391751199363952e-07,-1.1626965522275546e-11,1.3573139217905083e-07,1.3573168391156638e-07,2.917325155454329e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6137146540983133e-08,1.6137138497873352e-08,-8.043109780796625e-15,-0.0006223229451016721,-0.0006234331382586333,-1.1101931569612589e-06,0.01425455753670278,0.01425455753670278,0.0,3.623920956976747e-13,3.6238467566376634e-13,-7.420033908348665e-18
298,2,10,0.17750000000000013,2656.0669193779268,2656.067308876506,0.000389498579352221,1,16094.929759129882,16094.929759129882,186918.47451403737,-1668534.818242859,-1654818.8317538165,13715.98648904264,25198643.937959094,25179658.966790132,-18984.971168961376,1.949296480124308e-21,1.9493072438777862e-21,1.0763753478237087e-26,3.253702300600671e-08,3.25370146140786e-08,-8.39192810956259e-15,1.3918517209300247e-07,1.3917363309174367e-07,-1.1539001258805767e-11,1.357311685472439e-07,1.3573147286807576e-07,3.0432083185159894e-13,1.3918517209300247e-07,1.3917363309174367e-07,-1.1539001258805767e-11,1.357311685472439e-07,1.3573147286807576e-07,3.0432083185159894e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613702876571383e-08,1.6137020373785717e-08,-8.391928112871313e-15,-0.0006229393890160306,-0.0006240455785229138,-1.1061895068831262e-06,0.014262327805188312,0.014262327805188312,0.0,3.623945910789053e-13,3.6238719560516546e-13,-7.395473739865019e-18
299,2,10,0.18250000000000013,2656.9651664355347,2656.965555934114,0.000389498579352221,1,28432.26262639463,28432.26262639463,199521.9757040143,-1646774.6176751796,-1632748.7304035472,14025.88727163244,25201637.467845663,25182870.106605977,-18767.36123968661,1.9493097361805793e-21,1.9493204495288778e-21,1.071334829852942e-26,3.253690491752146e-08,3.2536896296914934e-08,-8.620606524329285e-15,1.391836828948233e-07,1.391722065733016e-07,-1.1476321521708122e-11,1.357309577280293e-07,1.3573127028683951e-07,3.125588102076032e-13,1.391836828948233e-07,1.391722065733016e-07,-1.1476321521708122e-11,1.357309577280293e-07,1.3573127028683951e-07,3.125588102076032e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6136910677228575e-08,1.613690205662205e-08,-8.620606524329285e-15,-0.0006235518681094732,-0.0006246543172361285,-1.1024491266553582e-06,0.014270098073673841,0.014270098073673841,0.0,3.6239710908289286e-13,3.6238973752913467e-13,-7.37155375818352e-18
300,2,10,0.18875000000000014,2659.7933747905845,2659.793764289164,0.000389498579352221,1,4572.981606602669,4572.981606602669,158441.78027664125,-1623246.2019539252,-1622813.1592987431,433.04265518207103,25210255.235644367,25188740.250552315,-21514.985092051327,1.9493235670716892e-21,1.9493342943409152e-21,1.0727269225984062e-26,3.253675934830981e-08,3.25367520996633e-08,-7.248646507354287e-15,1.39184761779123e-07,1.391730383022665e-07,-1.1723476856508769e-11,1.3573062247485844e-07,1.3573088539916369e-07,2.6292430524589454e-13,1.39184761779123e-07,1.391730383022665e-07,-1.1723476856508769e-11,1.3573062247485844e-07,1.3573088539916369e-07,2.6292430524589454e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613676510801693e-08,1.6136757859370422e-08,-7.248646507354287e-15,-0.0006240373658241705,-0.0006251411788997796,-1.103813075609139e-06,0.014279810909280754,0.014279810909280754,0.0,3.624021321315989e-13,3.623947684682941e-13,-7.363663304787136e-18
301,2,10,0.19375000000000014,2698.653821545443,2698.6542110440223,0.000389498579352221,1,227.48856453597546,227.48856453597546,163655.9434786588,-1614806.0262388997,-1603531.0173979392,11275.00884096045,25210699.327286854,25191037.42168234,-19661.905604515225,1.949336787044717e-21,1.9493474379496576e-21,1.0650904940607977e-26,3.2536642501691276e-08,3.253663409895254e-08,-8.402738738128838e-15,1.391830858096453e-07,1.391715746712208e-07,-1.1511138424519758e-11,1.3573037038914322e-07,1.357306750061453e-07,3.0461700208321343e-13,1.391830858096453e-07,1.391715746712208e-07,-1.1511138424519758e-11,1.3573037038914322e-07,1.357306750061453e-07,3.0461700208321343e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6136648261398395e-08,1.613663985865966e-08,-8.402738734820115e-15,-0.0006246475975357768,-0.0006257459510146113,-1.0983534788344684e-06,0.01428758117776628,0.01428758117776628,0.0,3.624046853657875e-13,3.6239734608777486e-13,-7.339278012655034e-18
302,2,10,0.19875000000000015,2700.9634935544846,2700.9638830530635,0.00038949857889747364,1,5758.594122573733,5758.594122573733,172142.3144350499,-1595504.1947610425,-1582774.5542469304,12729.640514112078,25213001.885072652,25193821.22232291,-19180.662749741226,1.949349930801702e-21,1.949360530064149e-21,1.0599262446831381e-26,3.253652453384886e-08,3.2536515801357724e-08,-8.732491132801885e-15,1.391816204752196e-07,1.3917019195021585e-07,-1.1428525003755996e-11,1.3573016031848593e-07,1.3573047682573583e-07,3.165072498972457e-13,1.391816204752196e-07,1.3917019195021585e-07,-1.1428525003755996e-11,1.3573016031848593e-07,1.3573047682573583e-07,3.165072498972457e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6136530293555977e-08,1.613652156106484e-08,-8.732491136110607e-15,-0.0006252524112966285,-0.0006263469251346354,-1.0945138380069608e-06,0.014295351446251811,0.014295351446251811,0.0,3.624072613078901e-13,3.62399945354098e-13,-7.315953792108239e-18
303,2,10,0.20375000000000015,2702.268115157671,2702.26850465625,0.00038949857889747364,1,14523.452847734094,14523.452847734094,181222.18296837807,-1574752.125060399,-1561712.2064458216,13039.918614577502,25215785.941942386,25196819.231885396,-18966.710056990385,1.9493630231022865e-21,1.949373573566492e-21,1.0550464205517108e-26,3.253640627215875e-08,3.2536397326057066e-08,-8.946101685087317e-15,1.3918023580737067e-07,1.3916886569056278e-07,-1.1370116807886286e-11,1.3572996235585454e-07,1.3573028654964814e-07,3.2419379360508226e-13,1.3918023580737067e-07,1.3916886569056278e-07,-1.1370116807886286e-11,1.3572996235585454e-07,1.3573028654964814e-07,3.2419379360508226e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6136412031865874e-08,1.6136403085764183e-08,-8.946101691704762e-15,-0.0006258534302185925,-0.0006269443512907369,-1.0909210721443685e-06,0.014303121714737337,0.014303121714737337,0.0,3.6240985914083093e-13,3.6240256591486543e-13,-7.293225965501433e-18
304,2,10,0.20875000000000016,2703.2600999625997,2703.260489461179,0.000389498579352221,1,23861.64358586073,23861.64358586073,190030.76619125903,-1553697.4922183584,-1540681.280150706,13016.212067652494,25218782.529834982,25199905.872604504,-18876.65723047778,1.9493760665884405e-21,1.9493865700242117e-21,1.0503435771194156e-26,3.2536287833566026e-08,3.253627872694871e-08,-9.106617313797984e-15,1.3917890735531106e-07,1.3916758512518292e-07,-1.1322230128147364e-11,1.3572977227048796e-07,1.3573010222858188e-07,3.2995809392437017e-13,1.3917890735531106e-07,1.3916758512518292e-07,-1.1322230128147364e-11,1.3572977227048796e-07,1.3573010222858188e-07,3.2995809392437017e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6136293593273146e-08,1.613628448665583e-08,-9.106617317106706e-15,-0.0006264508971152161,-0.0006275383768632459,-1.087479748029807e-06,0.014310891983222869,0.014310891983222869,0.0,3.624124782390233e-13,3.624052072628199e-13,-7.270976203395912e-18
305,2,10,0.21375000000000016,2704.092030862794,2704.092420361373,0.00038949857889747364,1,32917.37206064165,32917.37206064165,198218.4565720111,-1532674.495993779,-1519815.0178934895,12859.47810028959,25221866.903675802,25203015.669293582,-18851.234382219613,1.9493890632534768e-21,1.9493995209752416e-21,1.045772176487418e-26,3.253616927167287e-08,3.253616003322367e-08,-9.238449204071288e-15,1.3917762488751643e-07,1.3916634451977573e-07,-1.1280367740699859e-11,1.3572958812687492e-07,1.357299228103818e-07,3.346835068780128e-13,1.3917762488751643e-07,1.3916634451977573e-07,-1.1280367740699859e-11,1.3572958812687492e-07,1.357299228103818e-07,3.346835068780128e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6136175031379992e-08,1.613616579293079e-08,-9.238449204071288e-15,-0.0006270449696983427,-0.0006281291191185812,-1.0841494202384894e-06,0.014318662251708398,0.014318662251708398,0.0,3.624151184686159e-13,3.6240786932178254e-13,-7.249146833369961e-18
306,2,10,0.22000000000000017,2706.779442267355,2706.7798317659344,0.000389498579352221,1,4947.395005971193,4947.395005971193,152631.5112848431,-1510385.7183884205,-1511288.0489327302,-902.3305443096906,25230377.21965082,25208679.763655223,-21697.455995596945,1.9494026393311957e-21,1.9494131148288825e-21,1.0475497686743812e-26,3.2536023387188116e-08,3.253601557849688e-08,-7.808691238813347e-15,1.3917888701618004e-07,1.3916734654847845e-07,-1.15404677015893e-11,1.3572927626663401e-07,1.3572955925859784e-07,2.829919638221118e-13,1.3917888701618004e-07,1.3916734654847845e-07,-1.15404677015893e-11,1.3572927626663401e-07,1.3572955925859784e-07,2.829919638221118e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6136029146895235e-08,1.6136021338203997e-08,-7.808691238813347e-15,-0.0006275125402377402,-0.0006285983872695855,-1.0858470318453328e-06,0.014328375087315307,0.014328375087315307,0.0,3.624202614190405e-13,3.6241301848993555e-13,-7.242929104971788e-18
307,2,10,0.22375000000000017,2707.5006826647,2707.501072163279,0.00038949857889747364,1,32794.12670382857,32794.12670382857,205741.0507195145,-1504919.3154138736,-1481341.4096504273,23577.905763446353,25225191.841030337,25208160.048391335,-17031.792639002204,1.9494149839792426e-21,1.9494253234310425e-21,1.0339451799903146e-26,3.253593347506763e-08,3.253592297663958e-08,-1.0498428050817699e-14,1.391748781534603e-07,1.391638396135185e-07,-1.1038539941805471e-11,1.357291766311789e-07,1.3572955674887286e-07,3.8011769395949064e-13,1.391748781534603e-07,1.391638396135185e-07,-1.1038539941805471e-11,1.357291766311789e-07,1.3572955674887286e-07,3.8011769395949064e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613593923477475e-08,1.6135928736346695e-08,-1.0498428054126421e-14,-0.0006282283529361887,-0.0006293040586098364,-1.0757056736476756e-06,0.014334202788679456,0.014334202788679456,0.0,3.6242045255613924e-13,3.6241324720175237e-13,-7.205354386872476e-18
308,2,10,0.23000000000000018,2710.8534230360056,2710.8538125345844,0.00038949857889747364,1,6246.9470846652985,6246.9470846652985,161997.3168874532,-1470943.9008526262,-1471746.0938931154,-802.1930404892191,25235706.58831335,25214290.249414667,-21416.338898681104,1.949428414068648e-21,1.9494388004284792e-21,1.038635983125497e-26,3.253578623087656e-08,3.253577823639729e-08,-7.994479266793093e-15,1.3917641747728e-07,1.3916497340527345e-07,-1.1444072006543968e-11,1.3572891737540776e-07,1.35729207027367e-07,2.896519592373529e-13,1.3917641747728e-07,1.3916497340527345e-07,-1.1444072006543968e-11,1.3572891737540776e-07,1.35729207027367e-07,2.896519592373529e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6135791990583677e-08,1.613578399610441e-08,-7.994479266793093e-15,-0.0006286847905383475,-0.0006297640975609919,-1.0793070226444712e-06,0.014343915624286364,0.014343915624286364,0.0,3.624256533044495e-13,3.624184528180996e-13,-7.200486349904806e-18
309,2,10,0.23500000000000015,2713.1981793904674,2713.1985688890463,0.00038949857889747364,1,5659.229811817408,5659.229811817408,161964.242442742,-1463793.8020471148,-1453921.4278651215,9872.374181993306,25236225.90135591,25216488.759411424,-19737.141944486648,1.949441294289038e-21,1.9494516079848916e-21,1.0313695853512788e-26,3.2535668956576205e-08,3.25356597555531e-08,-9.201023106236416e-15,1.3917500753744743e-07,1.3916375212089107e-07,-1.1255416556362002e-11,1.3572869333489365e-07,1.3572902651164252e-07,3.3317674887314145e-13,1.3917500753744743e-07,1.3916375212089107e-07,-1.1255416556362002e-11,1.3572869333489365e-07,1.3572902651164252e-07,3.3317674887314145e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613567471628333e-08,1.613566551526022e-08,-9.201023109545138e-15,-0.0006292709124327001,-0.0006303451639628754,-1.0742515301753741e-06,0.014351685892771892,0.014351685892771892,0.0,3.6242836659466996e-13,3.6242118780295587e-13,-7.178791714090293e-18
310,2,10,0.24000000000000013,2715.493204637787,2715.493594136366,0.00038949857889747364,1,5844.737279415131,5844.737279415131,164338.13175588846,-1445967.530510921,-1434932.6990825199,11034.831428401172,25238428.45819252,25219043.667692058,-19384.790500462055,1.9494541018169035e-21,1.9494643688411987e-21,1.0267024295137005e-26,3.2535550508652446e-08,3.253554105959921e-08,-9.44905323938022e-15,1.3917378464838727e-07,1.3916259331194208e-07,-1.1191336445183059e-11,1.3572851314354171e-07,1.3572885523978247e-07,3.4209624075349297e-13,1.3917378464838727e-07,1.3916259331194208e-07,-1.1191336445183059e-11,1.3572851314354171e-07,1.3572885523978247e-07,3.4209624075349297e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613555626835957e-08,1.613554681930633e-08,-9.44905323938022e-15,-0.0006298520182534961,-0.0006309228655625443,-1.0708473090481618e-06,0.014359456161257422,0.014359456161257422,0.0,3.624311004161592e-13,3.6242394242113686e-13,-7.157995022362104e-18
311,2,10,0.24500000000000013,2717.297285117358,2717.2976746159375,0.000389498579352221,1,8469.00168095529,8469.00168095529,167049.46825282276,-1427004.1128194034,-1415751.4369961377,11252.675823265687,25240982.603996474,25221741.688782763,-19240.91521371156,1.949466862662977e-21,1.949477085117531e-21,1.0222454553762414e-26,3.2535431849380984e-08,3.253542224005953e-08,-9.60932145506095e-15,1.391726239462418e-07,1.3916147803121697e-07,-1.114591502482039e-11,1.357283420650417e-07,1.3572868990726344e-07,3.4784222173536524e-13,1.391726239462418e-07,1.3916147803121697e-07,-1.114591502482039e-11,1.357283420650417e-07,1.3572868990726344e-07,3.4784222173536524e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6135437609088103e-08,1.613542799976665e-08,-9.60932145506095e-15,-0.0006304297613584087,-0.0006314973874117502,-1.0676260533415416e-06,0.014367226429742952,0.014367226429742952,0.0,3.6243385405470724e-13,3.6242671639811875e-13,-7.137656588491322e-18
312,2,10,0.2500000000000001,2718.804349988495,2718.804739487074,0.000389498579352221,1,11415.776623606682,11415.776623606682,169442.89862039685,-1407849.8787071016,-1396637.210076658,11212.668630443513,25243678.629793264,25224493.549683325,-19185.08010993898,1.9494795789368855e-21,1.9494897580511608e-21,1.0179114275282964e-26,3.25353130671531e-08,3.253530333613197e-08,-9.731021130601753e-15,1.3917150677606684e-07,1.39160398657838e-07,-1.1108118228839504e-11,1.3572817690598132e-07,1.3572852909906696e-07,3.5219308564004774e-13,1.3917150677606684e-07,1.39160398657838e-07,-1.1108118228839504e-11,1.3572817690598132e-07,1.3572852909906696e-07,3.5219308564004774e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.613531882686022e-08,1.6135309095839092e-08,-9.731021127293031e-15,-0.0006310043256319009,-0.0006320688376901806,-1.0645120582797318e-06,0.01437499669822848,0.01437499669822848,0.0,3.624366271855672e-13,3.6242950949149895e-13,-7.11769406827365e-18
313,2,10,0.255,2720.1428931096816,2720.143282608261,0.000389498579352221,1,14036.6318166852,14036.6318166852,171269.00729057193,-1388762.3355106805,-1377687.0021795044,11075.33333117608,25246427.901450187,25227253.367100306,-19174.534349881113,1.949492251871763e-21,1.949502388583393e-21,1.0136711629778407e-26,3.2535194200864025e-08,3.253518436880303e-08,-9.832060997579644e-15,1.391704255436364e-07,1.3915935099496482e-07,-1.1074548671563494e-11,1.357280162614268e-07,1.3572837205770431e-07,3.5579627750618603e-13,1.391704255436364e-07,1.3915935099496482e-07,-1.1074548671563494e-11,1.357280162614268e-07,1.3572837205770431e-07,3.5579627750618603e-13,-1.639999424029288e-08,-1.639999424029288e-08,0.0,1.6135199960571142e-08,1.613519012851015e-08,-9.8320609909622e-15,-0.000631575818849095,-0.0006326372968676885,-1.0614780185935757e-06,0.01438276696671401,0.01438276696671401,0.0,3.624394195423207e-13,3.624323214766321e-13,-7.098065688633771e-18
