frame,time_s,phase,avalanche_id,event_number,q_over_b,active_contact,V_left_m3,V_center_m3,V_right_m3,R_left_m,R_center_m,R_right_m,V_center_over_source,centroid_left_m,centroid_center_m,centroid_right_m,outer_centroid_separation_m,GB_LEFT_m,GB_RIGHT_m,center_span_m,near_axis_low_m,near_axis_high_m,near_axis_extent_m,near_axis_extent_strain,center_max_radius_m,center_envelope_aspect_ratio,center_second_moment_aspect_ratio,surface_area_proxy_m2,LEFT_stress_Pa,RIGHT_stress_Pa,quota_strain,centroid_strain,mirror_error,left_outer_curvature_rms,left_outer_curvature_p95,left_outer_curvature_grad_max,left_outer_curvature_grad_z,left_outer_curvature_kappa_max,left_outer_curvature_kappa_z,center_curvature_rms,center_curvature_p95,center_curvature_grad_max,center_curvature_grad_z,center_curvature_kappa_max,center_curvature_kappa_z,right_outer_curvature_rms,right_outer_curvature_p95,right_outer_curvature_grad_max,right_outer_curvature_grad_z,right_outer_curvature_kappa_max,right_outer_curvature_kappa_z,LEFT_TJ_radius_m,LEFT_TJ_z_m,RIGHT_TJ_radius_m,RIGHT_TJ_z_m,morphology_departure_max_fraction
540,6030.59925947185,EVENT_TRANSPORT_PAUSED,2,12,0.601249999999993,LEFT,7.268536880586596e-21,1.9527052203778094e-21,7.26917321132557e-21,1.2016725197564058e-07,7.753825554048687e-08,1.2017075859080412e-07,1.0017278057510361,-8.047328021600115e-08,-1.0912012091576089e-10,8.053625564852667e-08,1.6100953586452782e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082091331408376e-07,1.808191592158956e-07,3.6164007252997935e-07,-0.00011349673367688773,1.3891303986367133e-07,8.506819733992517,7.291351281882218,3.18390688354961e-13,7433173.56786899,23314592.939872622,0.01802896545354844,-0.0008698579182218058,0.243634103792231,6982812.214150735,8972163.01277644,1757390397923633.0,-1.79157512837139e-07,10327785.538627971,-3.006665610720363e-08,8913663.41719583,11147246.574450266,2368665584150638.0,1.2424238060827948e-09,11422814.142085137,-2.7333323733821485e-09,7618822.684095403,9039304.332998587,1778174725548140.0,1.79157512837139e-07,9166022.172417456,3.702422942126728e-08,1.3848496054411038e-07,-1.6399994240292887e-08,1.3605312078884956e-07,1.6076167372233997e-08,0.013001009139351538
541,6088.915353115639,EVENT_TRANSPORT_PAUSED,2,12,0.6999999999999909,LEFT,7.268502072581924e-21,1.952758664416647e-21,7.269154575291407e-21,1.20167060153957e-07,7.753896292149045e-08,1.2017065589648976e-07,1.0017552222700257,-8.047286691802164e-08,-1.1122666346115211e-10,8.053658215916296e-08,1.610094490771846e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082095012708655e-07,1.8081917881211678e-07,3.616401289392033e-07,-0.00011365273305430357,1.389477312423961e-07,8.508944180375842,7.2914138905291,3.1839506104650625e-13,6996799.656230159,23348252.18607052,0.01818242825613763,-0.0008693184294550349,0.24813629999148956,6967128.855362169,8945417.161252445,1757077995400282.0,-1.79157512837139e-07,10092321.099791821,-3.006665610720363e-08,8597937.577084726,10874439.023797305,2447819497177210.0,1.2424238060827948e-09,11162205.466197649,-2.7333323733821485e-09,7616359.280146694,8999958.84406221,1778011856829621.0,1.79157512837139e-07,9135997.623751622,3.702422942126728e-08,1.385340561051243e-07,-1.6399994240292887e-08,1.3604652871634467e-07,1.6074014497178906e-08,0.013253990441114638
542,6089.117582750288,ACTIVE_ONE_B,2,12,0.7012499999999908,LEFT,7.268500733326493e-21,1.952760975069034e-21,7.269153603894451e-21,1.201670527735093e-07,7.753899350480869e-08,1.2017065054357868e-07,1.0017564076228997,-8.047284829641423e-08,-1.1131431492785463e-10,8.053659635321748e-08,1.610094446496317e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082095140004332e-07,1.8081917948992067e-07,3.61640130889964e-07,-0.00011365812787156315,1.3894916886446879e-07,8.50903221812831,7.2914169464339835,3.1839529749518144e-13,6975493.123560373,23340029.407360595,0.018184370823259015,-0.0008695335759953959,0.24831357707962742,6966553.1004181355,8945471.910882322,1757067197365699.0,-1.79157512837139e-07,10085108.326442534,-3.006665610720363e-08,8585105.924353978,10865000.458692938,2451099844834237.0,1.2424238060827948e-09,11153629.736482646,-2.7333323733821485e-09,7616289.317330479,8998656.65963192,1778006226130725.0,1.79157512837139e-07,9135069.742863005,3.702422942126728e-08,1.3853121298517511e-07,-1.6399994240292887e-08,1.3604643939305977e-07,1.607398739380611e-08,0.013264474068942933
543,6095.22124542163,EVENT_TRANSPORT_RECOVERY,2,12,0.7162499999999905,LEFT,7.268496655240664e-21,1.952769169232596e-21,7.269149487816718e-21,1.2016703029974823e-07,7.753910196087247e-08,1.2017062786180766e-07,1.0017606111869601,-8.047281359650334e-08,-1.1149394573219251e-10,8.053665514924503e-08,1.6100946874574836e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082095648747802e-07,1.8081918219889805e-07,3.616401386863761e-07,-0.00011367968880349189,1.3895355187041794e-07,8.509300626634372,7.29145895171356,3.1839676656355837e-13,6893961.585095031,23344492.07227263,0.0182076816287156,-0.0008694406934721677,0.24860212400430354,6964519.089652307,8930473.81074115,1757024046123102.0,-1.79157512837139e-07,10165874.334383003,-3.006665610720363e-08,8537885.35430844,10896216.67732065,2445580429189995.0,1.2424238060827948e-09,11231063.373463333,-2.7333323733821485e-09,7616041.721938603,8993337.222692158,1777983723669629.0,1.79157512837139e-07,9131617.248108646,3.702422942126728e-08,1.3853830301424898e-07,-1.6399994240292887e-08,1.3604506726329614e-07,1.6073666095879502e-08,0.013296436435139114
544,6098.8570419467,EVENT_TRANSPORT_PAUSED,2,12,0.7237499999999903,LEFT,7.268493465281288e-21,1.9527734660480756e-21,7.269148380960616e-21,1.2016701272032204e-07,7.753915883241236e-08,1.2017062176244215e-07,1.0017628154313578,-8.047273661159292e-08,-1.1182652751021645e-10,8.053667058978517e-08,1.610094072013781e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808209577705795e-07,1.8081918288215334e-07,3.6164014065273283e-07,-0.00011368512675136166,1.3895713063296534e-07,8.509519784518265,7.291423577501702,3.1839644684021303e-13,6881228.976040039,23360276.85867832,0.01821933703144389,-0.0008690581204473524,0.24935874141747627,6963568.031715191,8932427.026155073,1757013163898422.0,-1.79157512837139e-07,10038308.959218476,-3.006665610720363e-08,8516880.693382217,10807487.156959753,2470182891352337.0,1.2424238060827948e-09,11099058.661777386,-2.7333323733821485e-09,7615975.494641652,8992036.17645871,1777978048562327.0,1.79157512837139e-07,9130820.951341242,3.702422942126728e-08,1.385470791170624e-07,-1.6399994240292887e-08,1.3604436535327724e-07,1.6073505739861577e-08,0.013322533985632212
545,6117.894333344904,ACTIVE_ONE_B,2,12,0.7599999999999896,LEFT,7.268480490369179e-21,1.9527975456529233e-21,7.269137276267878e-21,1.2016694121731786e-07,7.75394775422991e-08,1.201705605696476e-07,1.0017751681456721,-8.047253659207315e-08,-1.127235845352893e-10,8.053681937285754e-08,1.610093559649307e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082096924932377e-07,1.8081918899501055e-07,3.616401582443343e-07,-0.00011373377622203584,1.3897185746137908e-07,8.510421632715468,7.291456006507031,3.183992323964811e-13,6681754.4544239715,23373845.882131852,0.018275671477963974,-0.0008687396236854994,0.2511060790607321,6958270.598232062,8884539.228832461,1756915828588982.0,-1.79157512837139e-07,10027036.421232497,-3.006665610720363e-08,8387753.384920647,10751765.781004718,2494519545600576.0,1.2424238060827948e-09,11073506.338947017,-2.7333323733821485e-09,7615499.466323072,8980665.800385637,1777927283016718.0,1.79157512837139e-07,9123896.322314518,3.702422942126728e-08,1.3856510631814334e-07,-1.6399994240292887e-08,1.360406847442703e-07,1.6072735353346192e-08,0.013429927014099396
546,6123.1163290025015,EVENT_TRANSPORT_RECOVERY,2,12,0.7724999999999893,LEFT,7.268476026564188e-21,1.9528062520599435e-21,7.26913303366585e-21,1.2016691661786626e-07,7.753959277685065e-08,1.201705371906255e-07,1.0017796344880106,-8.047246499295442e-08,-1.1303707151043469e-10,8.053687378769173e-08,1.6100933878064615e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082097307977588e-07,1.8081919103500888e-07,3.616401641147848e-07,-0.00011375001091828985,1.3897710593543973e-07,8.510743041150244,7.291469686407827,3.1840034400363025e-13,6606803.160077603,23377527.86826215,0.0182950971491778,-0.000868632802481617,0.2516982734577726,6956309.794285404,8883048.960194811,1756883355491083.0,-1.79157512837139e-07,10032580.425893357,-3.006665610720363e-08,8337530.30470777,10728880.660747143,2502582224958131.0,1.2424238060827948e-09,11072958.213039659,-2.7333323733821485e-09,7615362.666228521,8977651.231054617,1777910344474964.0,1.79157512837139e-07,9121811.812416539,3.702422942126728e-08,1.3857107256967728e-07,-1.6399994240292887e-08,1.360393007443689e-07,1.6072471543469883e-08,0.013468200667350994
547,6124.849214598407,EVENT_TRANSPORT_PAUSED,2,12,0.7774999999999892,LEFT,7.268473531553325e-21,1.95280876902077e-21,7.269133011715887e-21,1.2016690286817993e-07,7.753962609028245e-08,1.2017053706966935e-07,1.0017809256760606,-8.047238669360506e-08,-1.1336769474267068e-10,8.053687403808037e-08,1.6100926073168543e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082097309213935e-07,1.8081919104159342e-07,3.616401641337328e-07,-0.00011375006331904025,1.3897999481703662e-07,8.51091995179162,7.29141614318931,3.1839957173805086e-13,6614946.819581899,23396982.298225835,0.018302867417663325,-0.000868147633377836,0.25247786318747434,6955843.729973288,8883043.430516757,1756883250684865.0,-1.79157512837139e-07,9874603.983375367,-3.006665610720363e-08,8325361.231524433,10618949.30332215,2534237233570988.0,1.2424238060827948e-09,10910332.842443071,-2.7333323733821485e-09,7615362.148421027,8977641.554894794,1777910289804578.0,1.79157512837139e-07,9121806.220815664,3.702422942126728e-08,1.3858054187907487e-07,-1.6399994240292887e-08,1.3603882758680034e-07,1.6072365017021108e-08,0.013489267371929792
548,6168.3473939082105,EVENT_TRANSPORT_PAUSED,2,12,0.8012499999999887,LEFT,7.268464712723932e-21,1.9528252838270965e-21,7.269125315738956e-21,1.2016685426871177e-07,7.753984467258263e-08,1.2017049466066835e-07,1.0017893976873664,-8.047222342892479e-08,-1.1406838200367834e-10,8.053697029823878e-08,1.6100919372716357e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808209794838702e-07,1.8081919444579433e-07,3.616401739296645e-07,-0.00011377715391058807,1.3899099182885244e-07,8.51159339178848,7.2914157616394135,3.1840124654084574e-13,6489020.5916425735,23412871.54407505,0.018339776192969587,-0.0008677311188785009,0.2538563220278889,6952617.7269442715,8880724.027970549,1756829073202840.0,-1.79157512837139e-07,9817088.741911734,-3.006665610720363e-08,8239316.479129464,10551807.580802063,2560137396235088.0,1.2424238060827948e-09,10855028.598689968,-2.7333323733821485e-09,7615170.06720468,8972558.6349997,1777882027364471.0,1.79157512837139e-07,9118602.365797887,3.702422942126728e-08,1.3859516541446092e-07,-1.6399994240292887e-08,1.3603613411659342e-07,1.6071865237519887e-08,0.013569461312526565
549,6178.707875668422,ACTIVE_ONE_B,2,12,0.8087499999999885,LEFT,7.268460967086994e-21,1.9528324031304316e-21,7.269121942072558e-21,1.201668336269622e-07,7.753993889999228e-08,1.201704760699299e-07,1.0017930498536196,-8.047215120489329e-08,-1.1437477447879932e-10,8.053701145789417e-08,1.6100916266278747e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082098204426487e-07,1.8081919580948802e-07,3.616401778537529e-07,-0.00011378800595407412,1.3899588581299468e-07,8.511893091808867,7.291414254434918,3.1840204308571117e-13,6417267.044113691,23407636.371545784,0.01835143159569788,-0.0008677805166696917,0.25444647139315857,6951120.782230264,8879875.72900385,1756807374153954.0,-1.79157512837139e-07,9810736.080821805,-3.006665610720363e-08,8198439.02022085,10539927.549948093,2565078726951758.0,1.2424238060827948e-09,10860691.996433938,-2.7333323733821485e-09,7615103.6928830575,8970503.425535325,1777870706839925.0,1.79157512837139e-07,9117518.686467757,3.702422942126728e-08,1.385965903926052e-07,-1.6399994240292887e-08,1.3603514661685986e-07,1.607170934585085e-08,0.013605149905042246
550,6195.277425787343,EVENT_TRANSPORT_RECOVERY,2,12,0.8274999999999881,LEFT,7.26845540327316e-21,1.9528450309380107e-21,7.269114878078813e-21,1.2016680296544777e-07,7.754010603454618e-08,1.2017043714346014e-07,1.0017995278544185,-8.047206657487304e-08,-1.1473053184102452e-10,8.0537096520318e-08,1.6100916309519104e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082098715786948e-07,1.8081919853311036e-07,3.6164018569097987e-07,-0.0001138096797590471,1.390029299282664e-07,8.51232446253447,7.291456024130921,3.184042108156093e-13,6304741.956522771,23415791.269044388,0.018380570102518614,-0.0008675407039577809,0.2550294975779627,6948684.693680372,8878149.965866715,1756764042868814.0,-1.79157512837139e-07,9886860.893903343,-3.006665610720363e-08,8133222.936348586,10576254.82910841,2565468209173475.0,1.2424238060827948e-09,10967511.659750579,-2.7333323733821485e-09,7614980.8538398,8966348.603569232,1777848099020152.0,1.79157512837139e-07,9115179.25001907,3.702422942126728e-08,1.386064057239808e-07,-1.6399994240292887e-08,1.360328298405061e-07,1.6071317982620873e-08,0.01365651798312717
551,6196.402819460135,EVENT_TRANSPORT_PAUSED,2,12,0.832499999999988,LEFT,7.268453555420621e-21,1.9528487231989438e-21,7.269113033670418e-21,1.2016679278214938e-07,7.754015490309766e-08,1.201704269797568e-07,1.001801421965421,-8.047203096146469e-08,-1.1487955322432716e-10,8.053711848691713e-08,1.6100914944838183e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808209884390281e-07,1.8081919921549625e-07,3.616401876545243e-07,-0.00011381510992980459,1.3900527825475503e-07,8.512468270416978,7.291457329321143,3.1840462984921283e-13,6313255.363410994,23435338.537392206,0.018388340371004144,-0.0008670557328893658,0.25531457668707597,6948102.766826242,8877748.09530549,1756753187948595.0,-1.79157512837139e-07,9877929.111329978,-3.006665610720363e-08,8116790.502321035,10567739.803866087,2571022248580580.0,1.2424238060827948e-09,10965585.026136037,-2.7333323733821485e-09,7614959.626836729,8965305.439523352,1777842435186889.0,1.79157512837139e-07,9114601.495055022,3.702422942126728e-08,1.3861591427264313e-07,-1.6399994240292887e-08,1.3603235682959278e-07,1.607121182045182e-08,0.01367364277648786
552,6211.861110804074,ACTIVE_ONE_B,2,12,0.879999999999987,LEFT,7.268433326481443e-21,1.9528854076287313e-21,7.26909657817981e-21,1.2016668130272767e-07,7.754064043286471e-08,1.2017033630088873e-07,1.0018202408905579,-8.047157481591264e-08,-1.167768737247839e-10,8.053730951501235e-08,1.6100888433092498e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082099871626545e-07,1.8081920468961526e-07,3.616402034058807e-07,-0.00011385867021340701,1.3903215946697754e-07,8.51411443428203,7.291369649097382,3.1840740117287437e-13,6012291.857606152,23461895.730384834,0.018462157921616665,-0.0008661712534026034,0.2591190460186798,6941947.398023526,8874872.099142348,1756666130799503.0,-1.79157512837139e-07,9581778.730640812,-3.006665610720363e-08,7924239.037155672,10323585.744413154,2661693660133899.0,1.2424238060827948e-09,10723413.349512007,-2.7333323733821485e-09,7614827.7449057605,8956753.009640137,1777797005603031.0,1.79157512837139e-07,9110960.564355467,3.702422942126728e-08,1.3864439171340767e-07,-1.6399994240292887e-08,1.3602611754518741e-07,1.607022759466989e-08,0.013869669694731357
553,6219.137860353872,EVENT_TRANSPORT_RECOVERY,2,12,0.8962499999999867,LEFT,7.26842855828616e-21,1.9528969843380884e-21,7.269089769665736e-21,1.2016665502570654e-07,7.754079365292912e-08,1.201702987821649e-07,1.0018261796833368,-8.047149149195484e-08,-1.1711015912380218e-10,8.053738675051162e-08,1.6100887824246645e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808210025587682e-07,1.8081920673635253e-07,3.616402092951207e-07,-0.00011387495687187332,1.3903859502064557e-07,8.514508537636157,7.29140436568378,3.184094810150767e-13,5907955.080067749,23470447.793626204,0.018487411294194633,-0.0008658912352410564,0.259644995904297,6940198.506621893,8873896.376990514,1756633590556652.0,-1.79157512837139e-07,9657575.909348505,-3.006665610720363e-08,7869739.790228228,10374145.747165378,2658295990632108.0,1.2424238060827948e-09,10833918.304516353,-2.7333323733821485e-09,7614805.864445189,8953488.431830633,1777780022413946.0,1.79157512837139e-07,9109755.401635282,3.702422942126728e-08,1.386536120286826e-07,-1.6399994240292887e-08,1.360238640095797e-07,1.6069893120160762e-08,0.013916599935164253
554,6299.348884334039,EVENT_TRANSPORT_PAUSED,2,12,0.9037499999999865,LEFT,7.268426145895584e-21,1.9529018243122553e-21,7.269087342082146e-21,1.2016664173127222e-07,7.754085771077603e-08,1.2017028540481473e-07,1.001828662565367,-8.047143800499969e-08,-1.1732841379516524e-10,8.053741393008738e-08,1.6100885193508705e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.808210038420151e-07,1.8081920741988748e-07,3.616402112619026e-07,-0.00011388039599591337,1.3904199617616088e-07,8.514716819140071,7.291400035082134,3.1841008145064264e-13,5921713.313397709,23499713.57140881,0.018499066696922927,-0.0008651634455196788,0.2600513499857652,6939217.614356853,8873613.757311126,1756622724521368.0,-1.79157512837139e-07,9663366.254047014,-3.006665610720363e-08,7837712.565037752,10362061.575713895,2663776382358113.0,1.2424238060827948e-09,10849663.195551202,-2.7333323733821485e-09,7614805.154328181,8952391.652666144,1777774350968694.0,1.79157512837139e-07,9109388.563554272,3.702422942126728e-08,1.3866797528796584e-07,-1.6399994240292887e-08,1.3602315160246186e-07,1.606973462575703e-08,0.013941402314931128
555,6310.236981106049,ACTIVE_ONE_B,2,12,0.9512499999999855,LEFT,7.26840754410722e-21,1.95293849418383e-21,7.269069273998937e-21,1.2016653921864662e-07,7.754134303906404e-08,1.2017018583942625e-07,1.0018474740222147,-8.047100856530652e-08,-1.1907495199575193e-10,8.053761371757778e-08,1.610086222828843e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082101284199778e-07,1.8081921221385726e-07,3.61640225055855e-07,-0.0001139185430902856,1.3906764537451916e-07,8.516287536381371,7.2913441147862,3.184139745455051e-13,5582027.841980962,23523032.28892588,0.01857288424753545,-0.0008641788984986576,0.2633847574772058,6934265.687531468,8868400.628936917,1756546532792575.0,-1.79157512837139e-07,9510153.481222846,-7.926663882808231e-08,7649542.715189537,10212404.11022192,2734264219826800.0,1.2424238060827948e-09,10750338.847663486,-2.7333323733821485e-09,7614835.632203211,8946231.658749646,1777734578680637.0,1.79157512837139e-07,9107156.821375351,3.702422942126728e-08,1.386966339146115e-07,-1.6399994240292887e-08,1.3601619101991925e-07,1.6068764328149035e-08,0.014128444970149312
556,6314.5302286770875,EVENT_TRANSPORT_RECOVERY,2,12,0.9637499999999851,LEFT,7.268402195781299e-21,1.9529494917705987e-21,7.269063624738089e-21,1.2016650974451627e-07,7.754148859170179e-08,1.2017015470876032e-07,1.0018531157280635,-8.047088464553258e-08,-1.195737181225003e-10,8.053767514042901e-08,1.610085597859616e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082101541453388e-07,1.8081921358416017e-07,3.6164022899869407e-07,-0.00011392944698851437,1.390751525691312e-07,8.51674726536963,7.291332969562145,3.1841531893710104e-13,5492795.570952807,23529310.14317209,0.018592309918749272,-0.0008639115156832133,0.2643231344231407,6932843.8134199055,8867412.537551992,1756524759806596.0,-1.79157512837139e-07,9507565.697129047,-7.926663882808231e-08,7591644.956935532,10175767.982402625,2753450990859130.0,1.2424238060827948e-09,10737907.68554131,-2.7333323733821485e-09,7614854.480695676,8944873.146841235,1777723211604579.0,1.79157512837139e-07,9106602.91415033,3.702422942126728e-08,1.387041827759534e-07,-1.6399994240292887e-08,1.360142857934158e-07,1.6068510488674926e-08,0.014183189979871003
557,6320.422545817336,EVENT_TRANSPORT_PAUSED,2,12,0.9724999999999849,LEFT,7.268398437558417e-21,1.952953301571375e-21,7.269063573160196e-21,1.2016648903328828e-07,7.754153901414103e-08,1.2017015442453649e-07,1.0018550701364053,-8.047076719266342e-08,-1.2006953615731569e-10,8.053767566945225e-08,1.610084428621157e-07,-1.6399994240292884e-08,1.6259223706594324e-08,3.265921794688721e-08,-1.8082101543005764e-07,1.8081921359242914e-07,3.616402290224868e-07,-0.00011392951278699215,1.3908058418014226e-07,8.51707988882803,7.29125265362892,3.184144142427288e-13,5508051.672932537,23563051.668851502,0.018605907888598946,-0.0008630635804631748,0.265595236512629,6932533.875577053,8867406.466124956,1756524628426897.0,-1.79157512837139e-07,9507550.138434865,-7.926663882808231e-08,7564186.0580970505,9995618.577401595,2807905081383146.0,1.2424238060827948e-09,10499980.609809905,-2.7333323733821485e-09,7614854.52178787,8944865.664024541,1777723143013054.0,1.79157512837139e-07,9106599.509309264,3.702422942126728e-08,1.3872103964081163e-07,-1.6399994240292887e-08,1.3601344899982647e-07,1.6068326529261407e-08,0.01422279912988933
