Ro_nm,Rc_over_Ro,Lc_over_W,rTJ_over_Rc,theta0_deg,mean_curvature0_per_um,design_id,x,free_energy_J,dF_dx_J,minus_dF_dx_J,zeta_J_s,xdot_per_s,flux_closure_relative,r_TJ_nm,r_TJ_over_W,center_curvature_per_um,outer_curvature_per_um,center_theta_deg,outer_theta_deg,sigma_GB_MPa,sigma_kappa_MPa,sigma_TJ_MPa,Gamma_per_contact_s,G_fit_eV,G_root_eV,elapsed_s,cumulative_scaled_hazard,survival,event_probability,hazard_amplification,dlnGamma_dx_site,dlnGamma_dx_barrier,dlnGamma_dx_total
150.0,0.85,12.0,1.0,160.0,-10.0,Ro150_q0.85_L12W_r1.00_th160_km-10,0.1,1.1226730398609304e-12,2.321960306159443e-13,-2.321960306159443e-13,3.0738935051904205e-09,-7.553808556603209e-05,5.4355252340154025e-05,102.46378933555016,25.615947333887537,-11.985965646509028,-11.985965646509024,155.24954134010514,155.24954134010514,40.58431331239054,11.985965646509026,28.598347665881512,0.09922377006716097,4.980316001091453,5.960666729370469,nan,nan,nan,nan,0.9812754884681882,-2.813926813483512,2.6246828852045496,-0.18924392827896241
150.0,0.85,12.0,1.0,160.0,-10.0,Ro150_q0.85_L12W_r1.00_th160_km-10,0.15,1.1358166281477003e-12,2.915326223679412e-13,-2.915326223679412e-13,3.2923626489517405e-09,-8.854815020476637e-05,4.87722219790686e-05,87.29328260238586,21.82332065059646,-13.52138371629299,-13.521383716292986,151.115551985984,151.115551985984,46.80228223765155,13.521383716292988,33.280898521358566,0.09828460816523354,4.956545019671415,5.93689574795043,nan,nan,nan,nan,0.971987627772704,-3.9746493743494327,3.755088621647701,-0.2195607527017316
150.0,0.85,12.0,1.0,160.0,-10.0,Ro150_q0.85_L12W_r1.00_th160_km-10,0.2,1.1515727898003007e-12,3.3552980377132065e-13,-3.3552980377132065e-13,3.635759881946647e-09,-9.228601851222154e-05,4.282112233414494e-05,68.85786992058351,17.214467480145878,-15.711948699317903,-15.711948699317896,143.83688747895863,143.83688747895863,57.12837756014972,15.7119486993179,41.416428860831815,0.09706894778683244,4.921094451614563,5.901445179893578,nan,nan,nan,nan,0.9599653297808061,-5.514510217552882,5.2362347001560465,-0.2782755173968354
150.0,0.85,12.0,1.0,160.0,-5.0,Ro150_q0.85_L12W_r1.00_th160_km-5,0.0,1.1069166460255213e-12,1.1038221601094775e-13,-1.1038221601094775e-13,2.9089541915389474e-09,-3.7945670073460785e-05,5.399212310365063e-05,127.50000000000003,31.875000000000004,-5.0,-4.999999999999999,160.0,160.0,28.171947129699006,5.0,23.171947129699006,0.08697034066022392,5.0355803662911125,6.015931094570128,nan,nan,nan,nan,1.0,-1.7692261845234896,1.4894737401591556,-0.279752444364334
150.0,0.85,12.0,1.0,160.0,-5.0,Ro150_q0.85_L12W_r1.00_th160_km-5,0.01,1.1080940241245629e-12,1.2510120363091746e-13,-1.2510120363091746e-13,2.916856087884364e-09,-4.288905584013748e-05,5.3109194922645986e-05,125.22183440798177,31.30545860199544,-5.073829360092943,-5.073829360092941,159.64368019588676,159.64368019588676,28.654294601652897,5.073829360092942,23.580465241559956,0.08672594122384886,5.0331807401750925,6.013531468454108,nan,nan,nan,nan,0.9971898530634726,-1.8366787970468295,1.5536106789647874,-0.283068118082042
150.0,0.85,12.0,1.0,160.0,-5.0,Ro150_q0.85_L12W_r1.00_th160_km-5,0.02,1.1094184548942759e-12,1.3977108647959253e-13,-1.3977108647959253e-13,2.9277417816302557e-09,-4.774023698284066e-05,5.2077332855634104e-05,122.90144679783069,30.725361699457668,-5.150892579047247,-5.1508925790472455,159.2676091538018,159.2676091538018,29.162273203576294,5.150892579047246,24.011380624529046,0.08647936116481454,5.030679963612905,6.0110306918919205,nan,nan,nan,nan,0.9943546329509327,-1.9087754404769868,1.6222806703810875,-0.2864947700958993
150.0,0.85,12.0,1.0,160.0,-5.0,Ro150_q0.85_L12W_r1.00_th160_km-5,0.05,1.1142636368662884e-12,1.8299045750285225e-13,-1.8299045750285225e-13,2.978644396002852e-09,-6.143414022446372e-05,4.831296759711988e-05,115.66131186572285,28.915327966430713,-5.403851647386939,-5.403851647386937,158.00056470826223,158.00056470826223,30.865125808375012,5.403851647386938,25.461274160988072,0.08572562162869368,5.022484942254234,6.0028356705332495,nan,nan,nan,nan,0.9856880055651027,-2.1736045353212177,1.8755130998770255,-0.29809143544419214
150.0,0.85,12.0,1.0,160.0,-5.0,Ro150_q0.85_L12W_r1.00_th160_km-5,0.1,1.1251192263796867e-12,2.498219112685357e-13,-2.498219112685357e-13,3.128237485410465e-09,-7.986027673207677e-05,4.0855743562968244e-05,102.46378933555016,25.615947333887537,-5.915448382213572,-5.915448382213571,155.24954134010514,155.24954134010514,34.51379604809508,5.9154483822135715,28.598347665881512,0.08441313293468006,5.005810569825732,5.986161298104747,nan,nan,nan,nan,0.9705967838445709,-2.813926813483512,2.4887155603308315,-0.3252112531526805
150.0,0.85,12.0,1.0,160.0,-5.0,Ro150_q0.85_L12W_r1.00_th160_km-5,0.15,1.1390603777353815e-12,3.055173004222809e-13,-3.055173004222809e-13,3.3722432771786413e-09,-9.059764533888828e-05,3.313854891664064e-05,87.29328260238586,21.82332065059646,-6.577397868820457,-6.577397868820456,151.115551985984,151.115551985984,39.85829639017902,6.577397868820457,33.280898521358566,0.08298257321078181,4.983235378118684,5.963586106397699,nan,nan,nan,nan,0.954147961027064,-3.9746493743494327,3.5816559557207484,-0.3929934186286843
150.0,0.85,12.0,1.0,160.0,-5.0,Ro150_q0.85_L12W_r1.00_th160_km-5,0.2,1.155385945711899e-12,3.439406204664492e-13,-3.439406204664492e-13,3.746857595910112e-09,-9.179442016741659e-05,2.517145930976578e-05,68.85786992058351,17.214467480145878,-7.384975573546762,-7.384975573546759,143.83688747895863,143.83688747895863,48.801404434378576,7.384975573546761,41.416428860831815,0.08116009221144165,4.949324229085831,5.929674957364846,nan,nan,nan,nan,0.9331927596848013,-5.514510217552882,5.019224703773034,-0.495285513779848
150.0,0.85,12.0,1.0,160.0,0.0,Ro150_q0.85_L12W_r1.00_th160_km+0,0.0,1.1086387000529053e-12,1.3088553487698272e-13,-1.3088553487698272e-13,2.9328257111072683e-09,-4.462779168270718e-05,4.756725704698527e-05,127.50000000000003,31.875000000000004,2.77974225378498e-17,2.77974225378498e-17,160.0,160.0,23.171947129699006,-2.77974225378498e-17,23.171947129699006,0.07352385533021148,5.062068922404618,6.042419650683633,nan,nan,nan,nan,1.0,-1.7692261845234896,1.388844560995949,-0.38038162352754057
150.0,0.85,12.0,1.0,160.0,0.0,Ro150_q0.85_L12W_r1.00_th160_km+0,0.01,1.1100207721197088e-12,1.4552514315758175e-13,-1.4552514315758175e-13,2.9451630408428277e-09,-4.941157455104296e-05,4.610696799357162e-05,125.22183440798177,31.30545860199544,0.00869278503095721,0.00869278503095721,159.64368019588676,159.64368019588676,23.571772456528997,-0.00869278503095721,23.580465241559956,0.07324216226817098,5.0598308814524735,6.040181609731489,nan,nan,nan,nan,0.9961686848333055,-1.8366787970468295,1.4493257295189323,-0.3873530675278971
150.0,0.85,12.0,1.0,160.0,0.0,Ro150_q0.85_L12W_r1.00_th160_km+0,0.02,1.1115487695444793e-12,1.6004877454677213e-13,-1.6004877454677213e-13,2.9605188168423527e-09,-5.406105633791508e-05,4.454263667989949e-05,122.90144679783069,30.725361699457668,0.01835621871272802,0.01835621871272802,159.2676091538018,159.2676091538018,23.993024405816318,-0.01835621871272802,24.011380624529046,0.07295646216483476,5.057497455574033,6.037848183853049,nan,nan,nan,nan,0.9922828697865688,-1.9087754404769868,1.5141327052115798,-0.39464273526540694
150.0,0.85,12.0,1.0,160.0,0.0,Ro150_q0.85_L12W_r1.00_th160_km+0,0.05,1.1169909226523506e-12,2.02402833799256e-13,-2.02402833799256e-13,3.0250947975938294e-09,-6.690793093831239e-05,3.942317926169832e-05,115.66131186572285,28.915327966430713,0.054715734773936264,0.054715734773936264,158.00056470826223,158.00056470826223,25.406558426214136,-0.054715734773936264,25.461274160988072,0.07207312418794018,5.049843001550361,6.030193729829376,nan,nan,nan,nan,0.9802685654097468,-2.1736045353212177,1.753750395258976,-0.41985414006224175
150.0,0.85,12.0,1.0,160.0,0.0,Ro150_q0.85_L12W_r1.00_th160_km+0,0.1,1.1287526203657811e-12,2.663618825213661e-13,-2.663618825213661e-13,3.1988847516657638e-09,-8.326710813281497e-05,3.0360124423580272e-05,102.46378933555016,25.615947333887537,0.15506888208188105,0.15506888208188105,155.24954134010514,155.24954134010514,28.44327878379963,-0.15506888208188105,28.598347665881512,0.07049477167164155,5.034227481368477,6.0145782096474925,nan,nan,nan,nan,0.9588013489640108,-2.813926813483512,2.3373529004405214,-0.4765739130429907
150.0,0.85,12.0,1.0,160.0,0.0,Ro150_q0.85_L12W_r1.00_th160_km+0,0.15,1.1434136697517904e-12,3.1749616993888974e-13,-3.1749616993888974e-13,3.4703569317791825e-09,-9.148804465369959e-05,2.1615383614755693e-05,87.29328260238586,21.82332065059646,0.3665879786520762,0.3665879786520762,151.115551985984,151.115551985984,32.914310542706495,-0.3665879786520762,33.280898521358566,0.06871886945331787,5.012980579811389,5.993331308090404,nan,nan,nan,nan,0.9346472535299818,-3.9746493743494327,3.3905065782296333,-0.5841427961197994
150.0,0.85,12.0,1.0,160.0,0.0,Ro150_q0.85_L12W_r1.00_th160_km+0,0.2,1.1601853199498298e-12,3.4938095514443653e-13,-3.4938095514443653e-13,3.879677607637464e-09,-9.005412059410591e-05,1.2988673736232741e-05,68.85786992058351,17.214467480145878,0.9419975522243804,0.9419975522243804,143.83688747895863,143.83688747895863,40.474431308607436,-0.9419975522243804,41.416428860831815,0.06649483442134844,4.980755759844567,5.9611064881235825,nan,nan,nan,nan,0.9043980912413503,-5.514510217552882,4.78267064262468,-0.7318395749282018
150.0,0.85,12.0,1.0,160.0,5.0,Ro150_q0.85_L12W_r1.00_th160_km+5,0.0,1.111605288162703e-12,1.5191254914984388e-13,-1.5191254914984388e-13,2.9718442808078924e-09,-5.11172641618176e-05,4.2868118646480936e-05,127.50000000000003,31.875000000000004,5.0,4.999999999999999,160.0,160.0,18.171947129699006,-5.0,23.171947129699006,0.060713719834988335,5.092260982807456,6.072611711086472,nan,nan,nan,nan,1.0,-1.7692261845234896,1.2739732306429232,-0.49525295388056634
150.0,0.85,12.0,1.0,160.0,5.0,Ro150_q0.85_L12W_r1.00_th160_km+5,0.01,1.1131963596017175e-12,1.6628583249584488e-13,-1.6628583249584488e-13,2.9888270351579568e-09,-5.563581650587446e-05,4.1059247032300073e-05,125.22183440798177,31.30545860199544,5.091214930154859,5.091214930154857,159.64368019588676,159.64368019588676,18.489250311405097,-5.091214930154858,23.580465241559956,0.06041042850937108,5.090207348917829,6.070558077196845,nan,nan,nan,nan,0.9950045669011625,-1.8366787970468295,1.3303413541955251,-0.5063374428513043
150.0,0.85,12.0,1.0,160.0,5.0,Ro150_q0.85_L12W_r1.00_th160_km+5,0.02,1.1149303190594677e-12,1.8046871326375032e-13,-1.8046871326375032e-13,3.008876520461935e-09,-5.99787701610447e-05,3.919174303891746e-05,122.90144679783069,30.725361699457668,5.187605016472704,5.187605016472702,159.2676091538018,159.2676091538018,18.823775608056344,-5.187605016472703,24.011380624529046,0.06010198988760268,5.088064816790257,6.068415545069272,nan,nan,nan,nan,0.9899243540167156,-1.9087754404769868,1.3908090413452783,-0.5179663991317085
150.0,0.85,12.0,1.0,160.0,5.0,Ro150_q0.85_L12W_r1.00_th160_km+5,0.05,1.120964754891021e-12,2.2135966648522337e-13,-2.2135966648522337e-13,3.087875775371411e-09,-7.168671364656764e-05,3.341732387439355e-05,115.66131186572285,28.915327966430713,5.5132831169348115,5.51328311693481,158.00056470826223,158.00056470826223,19.947991044053264,-5.513283116934811,25.461274160988072,0.05914287664806967,5.081026245857546,6.061376974136562,nan,nan,nan,nan,0.9741270475406877,-2.1736045353212177,1.6152217707416128,-0.5583827645796049
150.0,0.85,12.0,1.0,160.0,5.0,Ro150_q0.85_L12W_r1.00_th160_km+5,0.1,1.133585819952287e-12,2.8151050270278687e-13,-2.8151050270278687e-13,3.287469492410723e-09,-8.563136581272223e-05,2.40133785888253e-05,102.46378933555016,25.615947333887537,6.225586146377336,6.225586146377334,155.24954134010514,155.24954134010514,22.372761519504177,-6.225586146377335,28.598347665881512,0.05740840170801381,5.0666129215314495,6.046963649810465,nan,nan,nan,nan,0.945558958733579,-2.813926813483512,2.16627652175805,-0.6476502917254621
150.0,0.85,12.0,1.0,160.0,5.0,Ro150_q0.85_L12W_r1.00_th160_km+5,0.15,1.148876793854565e-12,3.2728190572014854e-13,-3.2728190572014854e-13,3.5889366642164736e-09,-9.119188671767764e-05,1.5764384547271898e-05,87.29328260238586,21.82332065059646,7.31057382612461,7.310573826124608,151.115551985984,151.115551985984,25.97032469523396,-7.3105738261246085,33.280898521358566,0.05543388921409839,5.04686187182005,6.027212600099065,nan,nan,nan,nan,0.9130372733668797,-3.9746493743494327,3.177923219485592,-0.7967261548638405
150.0,0.85,12.0,1.0,160.0,5.0,Ro150_q0.85_L12W_r1.00_th160_km+5,0.2,1.1659636679981469e-12,3.5170733393388064e-13,-3.5170733393388064e-13,4.037817496577722e-09,-8.71033260497713e-05,8.637511982079793e-06,68.85786992058351,17.214467480145878,9.268970677995522,9.26897067799552,143.83688747895863,143.83688747895863,32.147458182836296,-9.26897067799552,41.416428860831815,0.053011986499395106,5.016493854809145,5.99684458308816,nan,nan,nan,nan,0.8731467392127266,-5.514510217552882,4.524313290496025,-0.9901969270568571
150.0,0.85,12.0,1.0,170.0,-20.0,Ro150_q0.85_L12W_r1.00_th170_km-20,0.0,1.1081175678679423e-12,7.625711681641289e-14,-7.625711681641289e-14,2.8974183190269846e-09,-2.6318987602046246e-05,8.038186406105101e-05,127.50000000000003,31.875000000000004,-20.0,-19.999999999999996,170.0,170.0,43.439875249217536,20.0,23.43987524921754,0.13253759136363452,4.969137222441949,5.949487950720965,nan,nan,nan,nan,1.0,-1.7692261845234896,1.8354154481385194,0.06618926361502986
150.0,0.85,12.0,1.0,170.0,-20.0,Ro150_q0.85_L12W_r1.00_th170_km-20,0.01,1.10895203766148e-12,9.065483080851663e-14,-9.065483080851663e-14,2.897742998210873e-09,-3.128463458094414e-05,8.200533330891494e-05,125.22183440798177,31.30545860199544,-20.35312638134515,-20.353126381345145,169.8190170286441,169.8190170286441,44.21611662213708,20.353126381345145,23.862990240791937,0.13263513748305983,4.966177753703686,5.946528481982702,nan,nan,nan,nan,1.0007359883216655,-1.8366787970468295,1.9176330564469026,0.08095425940007317
150.0,0.85,12.0,1.0,170.0,-20.0,Ro150_q0.85_L12W_r1.00_th170_km-20,0.02,1.109930700795032e-12,1.0507672690883736e-13,-1.0507672690883736e-13,2.901049873374828e-09,-3.6220241462653754e-05,8.339954978142924e-05,122.90144679783069,30.725361699457668,-20.725632837400916,-20.725632837400912,169.6278379054509,169.6278379054509,45.03551069541509,20.725632837400912,24.309877858014183,0.1327523548279213,4.9630886194728365,5.943439347751852,nan,nan,nan,nan,1.0016203966141013,-1.9087754404769868,2.005939153134136,0.0971637126571494
150.0,0.85,12.0,1.0,170.0,-20.0,Ro150_q0.85_L12W_r1.00_th170_km-20,0.05,1.113729755611232e-12,1.4808921185170757e-13,-1.4808921185170757e-13,2.929043771387977e-09,-5.055889341712807e-05,8.659372308790779e-05,115.66131186572285,28.915327966430713,-21.979138286660227,-21.979138286660223,168.98244152644955,168.98244152644955,47.797144787920246,21.979138286660223,25.818006501260026,0.13324569250993312,4.9529279978734015,5.933278726152417,nan,nan,nan,nan,1.0053426438417448,-2.1736045353212177,2.335055383099899,0.16145084777868135
150.0,0.85,12.0,1.0,170.0,-20.0,Ro150_q0.85_L12W_r1.00_th170_km-20,0.1,1.1228740098706785e-12,2.167525666307713e-13,-2.167525666307713e-13,3.0389105012634013e-09,-7.132574866573341e-05,9.057505893006663e-05,102.46378933555016,25.615947333887537,-24.691894862253292,-24.69189486225329,167.57383227820654,167.57383227820654,53.79855631256767,24.691894862253292,29.10666145031438,0.13474954065997413,4.932050363341595,5.912401091620611,nan,nan,nan,nan,1.0166892220809327,-2.813926813483512,3.1510235204975174,0.3370967070140054
150.0,0.85,12.0,1.0,170.0,-20.0,Ro150_q0.85_L12W_r1.00_th170_km-20,0.15,1.1352678016318549e-12,2.7715927085428173e-13,-2.7715927085428173e-13,3.2394734397761155e-09,-8.555688941639743e-05,9.598463623625642e-05,87.29328260238586,21.82332065059646,-28.741673462460934,-28.74167346246093,165.43580612040836,165.43580612040836,62.831378929024396,28.741673462460934,34.08970546656346,0.1378139251545713,4.903233166639271,5.883583894918286,nan,nan,nan,nan,1.0398100926435312,-3.9746493743494327,4.680939445580975,0.7062900712315425
150.0,0.85,12.0,1.0,170.0,-20.0,Ro150_q0.85_L12W_r1.00_th170_km-20,0.2,1.1503497408869216e-12,3.2299856985029846e-13,-3.2299856985029846e-13,3.5632577442454224e-09,-9.064698459490716e-05,0.00010702121222632404,68.85786992058351,17.214467480145878,-35.77150744234217,-35.77150744234216,161.5963298703706,161.5963298703706,78.77884175472303,35.77150744234216,43.00733431238088,0.14461091747359206,4.858227208975356,5.838577937254372,nan,nan,nan,nan,1.0910935983198364,-5.514510217552882,6.733916195510574,1.2194059779576918
150.0,0.85,12.0,1.0,170.0,-10.0,Ro150_q0.85_L12W_r1.00_th170_km-10,0.0,1.1078012436034908e-12,1.1323951712226965e-13,-1.1323951712226965e-13,2.9019581408198276e-09,-3.9021761041073644e-05,6.135068807131444e-05,127.50000000000003,31.875000000000004,-9.999999999999998,-9.999999999999996,170.0,170.0,33.439875249217536,9.999999999999996,23.43987524921754,0.10189587436516402,5.010601557998832,5.990952286277848,nan,nan,nan,nan,1.0,-1.7692261845234896,1.662976140380806,-0.10625004414268346
150.0,0.85,12.0,1.0,170.0,-10.0,Ro150_q0.85_L12W_r1.00_th170_km-10,0.01,1.1090069801746608e-12,1.2791301976460476e-13,-1.2791301976460476e-13,2.910423267268233e-09,-4.394997153959185e-05,6.10684752102222e-05,125.22183440798177,31.30545860199544,-10.175454239436746,-10.175454239436744,169.8190170286441,169.8190170286441,34.038444480228684,10.175454239436744,23.862990240791937,0.10179147824334529,5.007919782108239,5.988270510387254,nan,nan,nan,nan,0.9989754627214386,-1.8366787970468295,1.7379163460632299,-0.09876245098359959
150.0,0.85,12.0,1.0,170.0,-10.0,Ro150_q0.85_L12W_r1.00_th170_km-10,0.02,1.1103592470313492e-12,1.4252402793220718e-13,-1.4252402793220718e-13,2.921885583990227e-09,-4.877810024907666e-05,6.066319762790338e-05,122.90144679783069,30.725361699457668,-10.360471562662793,-10.360471562662791,169.6278379054509,169.6278379054509,34.67034942067698,10.360471562662791,24.309877858014183,0.10169480328731564,5.005119817925815,5.98547054620483,nan,nan,nan,nan,0.9980267005008682,-1.9087754404769868,1.818433376454152,-0.09034206402283473
150.0,0.85,12.0,1.0,170.0,-10.0,Ro150_q0.85_L12W_r1.00_th170_km-10,0.05,1.1152833742236177e-12,1.854784616082668e-13,-1.854784616082668e-13,2.9746154400576385e-09,-6.235376146796064e-05,5.896143650930229e-05,115.66131186572285,28.915327966430713,-10.982546898287895,-10.982546898287893,168.98244152644955,168.98244152644955,36.800553399547915,10.982546898287895,25.818006501260026,0.1014622526775578,4.9959052530211405,5.976255981300156,nan,nan,nan,nan,0.9957444627635046,-2.1736045353212177,2.1188489621697784,-0.05475557315143931
150.0,0.85,12.0,1.0,170.0,-10.0,Ro150_q0.85_L12W_r1.00_th170_km-10,0.1,1.1262462414034756e-12,2.5155479950982664e-13,-2.5155479950982664e-13,3.1277667041228473e-09,-8.042633076765002e-05,5.577762179045829e-05,102.46378933555016,25.615947333887537,-12.325823397154613,-12.32582339715461,167.57383227820654,167.57383227820654,41.43248484746899,12.325823397154611,29.10666145031438,0.10136678254376255,4.976946075440139,5.957296803719155,nan,nan,nan,nan,0.9948075245960856,-2.813926813483512,2.8653441116899216,0.05141729820640961
150.0,0.85,12.0,1.0,170.0,-10.0,Ro150_q0.85_L12W_r1.00_th170_km-10,0.15,1.1402448775963036e-12,3.059710168844479e-13,-3.059710168844479e-13,3.3766404752301293e-09,-9.061403460893922e-05,5.4132026340421864e-05,87.29328260238586,21.82332065059646,-14.322341518999705,-14.322341518999703,165.43580612040836,165.43580612040836,48.412046985563165,14.322341518999703,34.08970546656346,0.10198528766781695,4.950715875305654,5.93106660358467,nan,nan,nan,nan,1.0008774967898357,-3.9746493743494327,4.271093610074729,0.2964442357252963
150.0,0.85,12.0,1.0,170.0,-10.0,Ro150_q0.85_L12W_r1.00_th170_km-10,0.2,1.1565400373719096e-12,3.4195186002824674e-13,-3.4195186002824674e-13,3.759521419644131e-09,-9.095622071508645e-05,5.6222631343642924e-05,68.85786992058351,17.214467480145878,-17.75591763106461,-17.75591763106461,161.5963298703706,161.5963298703706,60.76325194344549,17.75591763106461,43.00733431238088,0.10441672593639806,4.90958660485633,5.889937333135346,nan,nan,nan,nan,1.0247394861366033,-5.514510217552882,6.160518318025311,0.6460081004724287
150.0,0.85,12.0,1.0,170.0,-5.0,Ro150_q0.85_L12W_r1.00_th170_km-5,0.0,1.1092808463109166e-12,1.329482235625947e-13,-1.329482235625947e-13,2.9231352931626248e-09,-4.548137880363182e-05,5.27435221925927e-05,127.50000000000003,31.875000000000004,-5.0,-4.999999999999999,170.0,170.0,28.43987524921754,5.0,23.43987524921754,0.08771019604520099,5.034244403109814,6.0145951313888295,nan,nan,nan,nan,1.0,-1.7692261845234896,1.5629869936187788,-0.20623919090471077
150.0,0.85,12.0,1.0,170.0,-5.0,Ro150_q0.85_L12W_r1.00_th170_km-5,0.01,1.110683439645748e-12,1.475652886774391e-13,-1.475652886774391e-13,2.9358666606033713e-09,-5.026293961426432e-05,5.180024358168654e-05,125.22183440798177,31.30545860199544,-5.086618168482545,-5.086618168482544,169.8190170286441,169.8190170286441,28.94960840927448,5.086618168482544,23.862990240791937,0.08753090939299582,5.031723666517327,6.012074394796342,nan,nan,nan,nan,0.9979559200607331,-1.8366787970468295,1.633683603563668,-0.20299519348316153
150.0,0.85,12.0,1.0,170.0,-5.0,Ro150_q0.85_L12W_r1.00_th170_km-5,0.02,1.1122316820336803e-12,1.6205594708433259e-13,-1.6205594708433259e-13,2.951630509232352e-09,-5.4903873156697864e-05,5.077301619070482e-05,122.90144679783069,30.725361699457668,-5.1778909252937355,-5.177890925293735,169.6278379054509,169.6278379054509,29.48776878330792,5.1778909252937355,24.309877858014183,0.0873548229592808,5.029091434213139,6.009442162492155,nan,nan,nan,nan,0.9959483263982555,-1.9087754404769868,1.709657815592152,-0.19911762488483475
150.0,0.85,12.0,1.0,170.0,-5.0,Ro150_q0.85_L12W_r1.00_th170_km-5,0.05,1.1177318441898987e-12,2.0424588009196369e-13,-2.0424588009196369e-13,3.0175337957781185e-09,-6.768636042377636e-05,4.740389979580911e-05,115.66131186572285,28.915327966430713,-5.484251204101731,-5.48425120410173,168.98244152644955,168.98244152644955,31.302257705361757,5.48425120410173,25.818006501260026,0.08685219117493714,5.02042588327645,6.000776611555465,nan,nan,nan,nan,0.990217729420857,-2.1736045353212177,1.9933251131545546,-0.18027942216666304
150.0,0.85,12.0,1.0,170.0,-5.0,Ro150_q0.85_L12W_r1.00_th170_km-5,0.1,1.1295739444356017e-12,2.676749948579208e-13,-2.676749948579208e-13,3.19407640203825e-09,-8.380356671716061e-05,4.189925825120933e-05,102.46378933555016,25.615947333887537,-6.142787664605273,-6.142787664605272,167.57383227820654,167.57383227820654,35.249449114919656,6.142787664605272,29.10666145031438,0.08615945509011505,5.0025811844795784,5.982931912758594,nan,nan,nan,nan,0.9823197185161144,-2.813926813483512,2.699244771901874,-0.11468204158163786
150.0,0.85,12.0,1.0,170.0,-5.0,Ro150_q0.85_L12W_r1.00_th170_km-5,0.15,1.144278099220262e-12,3.1779824890728267e-13,-3.1779824890728267e-13,3.469680868103846e-09,-9.15929334679581e-05,3.808892303148327e-05,87.29328260238586,21.82332065059646,-7.112675547269088,-7.112675547269087,165.43580612040836,165.43580612040836,41.20238101383255,7.112675547269087,34.08970546656346,0.0858618421316448,4.977856060319972,5.958206788598988,nan,nan,nan,nan,0.9789265787001132,-3.9746493743494327,4.03242982696662,0.05778045261718745
150.0,0.85,12.0,1.0,170.0,-5.0,Ro150_q0.85_L12W_r1.00_th170_km-5,0.2,1.1610184275444214e-12,3.47495742734355e-13,-3.47495742734355e-13,3.886775853655885e-09,-8.940462630678894e-05,3.736076525585422e-05,68.85786992058351,17.214467480145878,-8.748122725425835,-8.748122725425835,161.5963298703706,161.5963298703706,51.755457037806714,8.748122725425835,43.00733431238088,0.08665872934692241,4.938985683395237,5.919336411674252,nan,nan,nan,nan,0.988012035707494,-5.514510217552882,5.82625920758403,0.3117489900311483
150.0,0.85,12.0,1.0,170.0,0.0,Ro150_q0.85_L12W_r1.00_th170_km+0,0.0,1.1119142140175548e-12,1.5317581317142182e-13,-1.5317581317142182e-13,2.9581881379129332e-09,-5.1780281047131343e-05,4.5646458230698784e-05,127.50000000000003,31.875000000000004,7.193211641723437e-18,7.193211641723437e-18,170.0,170.0,23.43987524921754,-7.193211641723437e-18,23.43987524921754,0.0742275584084909,5.060566643183247,6.040917371462262,nan,nan,nan,nan,1.0,-1.7692261845234896,1.4503293519355793,-0.31889683258791024
150.0,0.85,12.0,1.0,170.0,0.0,Ro150_q0.85_L12W_r1.00_th170_km+0,0.01,1.1135180043213041e-12,1.6756524514891195e-13,-1.6756524514891195e-13,2.9753785752171776e-09,-5.631728565387048e-05,4.4247840870479175e-05,125.22183440798177,31.30545860199544,0.0022179024716566264,0.0022179024716566264,169.8190170286441,169.8190170286441,23.86077233832028,-0.0022179024716566264,23.862990240791937,0.07399065125375909,5.058227362435752,6.0385780907147675,nan,nan,nan,nan,0.9968083665984531,-1.8366787970468295,1.5162281243042344,-0.3204506727425951
150.0,0.85,12.0,1.0,170.0,0.0,Ro150_q0.85_L12W_r1.00_th170_km+0,0.02,1.1152648145006882e-12,1.8175784706616073e-13,-1.8175784706616073e-13,2.9956499304081115e-09,-6.0673927624580285e-05,4.2803769295244406e-05,122.90144679783069,30.725361699457668,0.004689712075323214,0.004689712075323214,169.6278379054509,169.6278379054509,24.30518814593886,-0.004689712075323214,24.309877858014183,0.07375335420167943,5.05578415265218,6.036134880931195,nan,nan,nan,nan,0.9936114804665698,-1.9087754404769868,1.587065758991173,-0.3217096814858138
150.0,0.85,12.0,1.0,170.0,0.0,Ro150_q0.85_L12W_r1.00_th170_km+0,0.05,1.1213378549555323e-12,2.2263124083458218e-13,-2.2263124083458218e-13,3.0754201934079373e-09,-7.239051148580769e-05,3.8391078132600635e-05,115.66131186572285,28.915327966430713,0.014044490084433186,0.014044490084433186,168.98244152644955,168.98244152644955,25.803962011175592,-0.014044490084433186,25.818006501260026,0.07304179389722358,5.047737480053966,6.028088208332981,nan,nan,nan,nan,0.9840252793343707,-2.1736045353212177,1.851791585400008,-0.3218129499212097
150.0,0.85,12.0,1.0,170.0,0.0,Ro150_q0.85_L12W_r1.00_th170_km+0,0.1,1.1340177949590478e-12,2.825411869015442e-13,-2.825411869015442e-13,3.276847733805207e-09,-8.62234714133165e-05,3.168843670138008e-05,102.46378933555016,25.615947333887537,0.04024806794406636,0.04024806794406636,167.57383227820654,167.57383227820654,29.066413382370314,-0.04024806794406636,29.10666145031438,0.07188395376133296,5.0311498441361255,6.011500572415141,nan,nan,nan,nan,0.9684267582363336,-2.813926813483512,2.5118133513714724,-0.3021134621120396
